idRule,Rule,state
164,"CO_GT[6.5-6.5], PT08_S1_CO[2040.0-2040.0], NMHC_GT[252.0-270.0], PT08_S2_NMHC[1601.0-1617.0], NOx_GT[1155.0-1159.0], PT08_S3_NOx[1807.0-1807.0], NO2_GT[274.0-276.0], PT08_S4_NO2[1743.0-1999.0] --> C6H6_GT[11.9-12.0]",Not supported
165,"NMHC_GT[224.0-255.0], PT08_S2_NMHC[1533.0-1793.0] --> CO_GT[3.4-4.5], PT08_S1_CO[1917.0-2040.0], C6H6_GT[6.8-13.1], NOx_GT[309.0-340.0], PT08_S3_NOx[1486.0-1486.0], NO2_GT[296.0-306.0], PT08_S4_NO2[1211.0-1656.0]",Not supported
166,"PT08_S1_CO[1025.0-1073.0], C6H6_GT[50.6-50.6], PT08_S2_NMHC[1079.0-1427.0], NO2_GT[283.0-306.0], PT08_S4_NO2[2106.0-2397.0] --> CO_GT[1.3-5.6], NMHC_GT[192.0-206.0], NOx_GT[1159.0-1216.0], PT08_S3_NOx[1184.0-1900.0]",Not supported
167,"C6H6_GT[0.5-8.9], PT08_S3_NOx[1568.0-2327.0], NO2_GT[187.0-189.0], PT08_S4_NO2[2146.0-2198.0] --> CO_GT[7.8-7.8], PT08_S1_CO[1546.0-1552.0], NMHC_GT[624.0-1084.0], PT08_S2_NMHC[1654.0-1981.0], NOx_GT[46.0-283.0]",Not supported
168,"CO_GT[3.9-4.4], PT08_S1_CO[940.0-985.0], NMHC_GT[926.0-1189.0], NOx_GT[230.0-233.0], PT08_S3_NOx[1461.0-2327.0], NO2_GT[269.0-269.0] --> C6H6_GT[15.2-25.3], PT08_S2_NMHC[659.0-828.0], PT08_S4_NO2[1803.0-1835.0]",Not supported
169,"CO_GT[0.1-0.8], NMHC_GT[87.0-262.0], C6H6_GT[4.0-13.8], PT08_S2_NMHC[911.0-947.0], NO2_GT[83.0-87.0], PT08_S4_NO2[2260.0-2322.0] --> PT08_S1_CO[862.0-1639.0], NOx_GT[596.0-1201.0], PT08_S3_NOx[860.0-1384.0]",Not supported
170,"CO_GT[5.9-5.9], NOx_GT[720.0-723.0], PT08_S3_NOx[1749.0-2331.0], PT08_S4_NO2[1733.0-2667.0] --> PT08_S1_CO[1587.0-1795.0], NMHC_GT[47.0-207.0], C6H6_GT[27.9-35.0], PT08_S2_NMHC[688.0-781.0], NO2_GT[267.0-289.0]",Not supported
171,"CO_GT[7.3-7.3], C6H6_GT[44.9-46.3], PT08_S2_NMHC[1463.0-1805.0], PT08_S4_NO2[2155.0-2469.0] --> PT08_S1_CO[1153.0-1412.0], NMHC_GT[706.0-721.0], NOx_GT[176.0-293.0], PT08_S3_NOx[2559.0-2683.0], NO2_GT[140.0-309.0]",Not supported
172,"CO_GT[8.7-9.2], NMHC_GT[189.0-215.0], C6H6_GT[22.6-24.6], PT08_S2_NMHC[1145.0-1178.0], NO2_GT[270.0-301.0], PT08_S4_NO2[1658.0-1718.0] --> PT08_S1_CO[1982.0-1982.0], NOx_GT[1247.0-1310.0], PT08_S3_NOx[409.0-483.0]",Not supported
173,"CO_GT[3.4-3.4], NMHC_GT[100.0-261.0], C6H6_GT[49.5-50.6], PT08_S2_NMHC[846.0-855.0], NOx_GT[280.0-357.0], PT08_S4_NO2[2474.0-2474.0] --> PT08_S1_CO[1161.0-1162.0], PT08_S3_NOx[1451.0-1918.0], NO2_GT[278.0-278.0]",Not supported
174,"CO_GT[4.1-9.2], C6H6_GT[27.3-38.3], PT08_S4_NO2[2076.0-2775.0] --> PT08_S1_CO[730.0-1409.0], NMHC_GT[336.0-585.0], PT08_S2_NMHC[408.0-408.0], NOx_GT[177.0-179.0], PT08_S3_NOx[2683.0-2683.0], NO2_GT[171.0-250.0]",Not supported
175,"NMHC_GT[120.0-131.0], C6H6_GT[27.3-28.4], PT08_S3_NOx[939.0-995.0], NO2_GT[241.0-262.0] --> CO_GT[8.6-8.7], PT08_S1_CO[1934.0-2040.0], PT08_S2_NMHC[1342.0-1354.0], NOx_GT[26.0-136.0], PT08_S4_NO2[1449.0-2477.0]",Not supported
176,"CO_GT[8.7-9.9], NMHC_GT[23.0-132.0], C6H6_GT[30.8-35.4], PT08_S2_NMHC[892.0-924.0], NOx_GT[157.0-390.0] --> PT08_S1_CO[1250.0-1526.0], PT08_S3_NOx[559.0-806.0], NO2_GT[309.0-310.0], PT08_S4_NO2[2413.0-2523.0]",Not supported
177,"CO_GT[7.5-7.6], NMHC_GT[114.0-797.0], PT08_S2_NMHC[1728.0-1866.0], NOx_GT[551.0-580.0], NO2_GT[270.0-272.0], PT08_S4_NO2[739.0-750.0] --> PT08_S1_CO[1187.0-1187.0], C6H6_GT[19.4-21.0], PT08_S3_NOx[1000.0-1016.0]",Not supported
178,"NMHC_GT[1129.0-1189.0], C6H6_GT[49.5-50.6], PT08_S3_NOx[2062.0-2331.0] --> CO_GT[7.9-8.0], PT08_S1_CO[1239.0-1329.0], PT08_S2_NMHC[983.0-1005.0], NOx_GT[33.0-398.0], NO2_GT[32.0-129.0], PT08_S4_NO2[1180.0-1214.0]",Not supported
179,"CO_GT[5.7-5.7], NMHC_GT[18.0-30.0], NOx_GT[812.0-1186.0], PT08_S4_NO2[2323.0-2439.0] --> PT08_S1_CO[1513.0-1623.0], C6H6_GT[21.7-21.7], PT08_S2_NMHC[627.0-877.0], PT08_S3_NOx[1783.0-2542.0], NO2_GT[285.0-285.0]",Not supported
180,"PT08_S1_CO[1884.0-1918.0], NMHC_GT[63.0-247.0], C6H6_GT[32.1-37.4], PT08_S2_NMHC[1959.0-2214.0], PT08_S3_NOx[1290.0-1309.0], NO2_GT[289.0-301.0] --> CO_GT[6.9-7.2], NOx_GT[388.0-388.0], PT08_S4_NO2[2662.0-2775.0]",Not supported
181,"CO_GT[1.9-2.4], PT08_S2_NMHC[1512.0-1519.0], NOx_GT[422.0-423.0], NO2_GT[295.0-295.0], PT08_S4_NO2[2371.0-2396.0] --> PT08_S1_CO[837.0-940.0], NMHC_GT[324.0-1189.0], C6H6_GT[44.0-44.0], PT08_S3_NOx[2542.0-2542.0]",Not supported
182,"NMHC_GT[236.0-251.0], PT08_S3_NOx[680.0-864.0] --> CO_GT[1.7-1.9], PT08_S1_CO[1898.0-1982.0], C6H6_GT[29.1-52.1], PT08_S2_NMHC[676.0-1148.0], NOx_GT[402.0-1155.0], NO2_GT[158.0-158.0], PT08_S4_NO2[1868.0-2159.0]",Not supported
183,"PT08_S1_CO[2040.0-2040.0], C6H6_GT[27.8-30.7], PT08_S2_NMHC[1683.0-1920.0], NOx_GT[1220.0-1479.0], PT08_S3_NOx[1466.0-1588.0], NO2_GT[340.0-340.0], PT08_S4_NO2[1779.0-1930.0] --> CO_GT[7.1-7.2], NMHC_GT[67.0-268.0]",Not supported
184,"CO_GT[8.5-11.9], PT08_S1_CO[1098.0-1181.0], PT08_S2_NMHC[658.0-658.0], NOx_GT[348.0-354.0], NO2_GT[306.0-306.0], PT08_S4_NO2[1897.0-1911.0] --> NMHC_GT[62.0-62.0], C6H6_GT[1.5-1.5], PT08_S3_NOx[1494.0-1812.0]",Not supported
185,"PT08_S2_NMHC[561.0-903.0], PT08_S4_NO2[1904.0-2679.0] --> CO_GT[7.8-8.0], PT08_S1_CO[1216.0-1572.0], NMHC_GT[511.0-926.0], C6H6_GT[7.5-14.3], NOx_GT[64.0-183.0], PT08_S3_NOx[872.0-901.0], NO2_GT[283.0-283.0]",Not supported
186,"PT08_S1_CO[1973.0-1973.0], NMHC_GT[660.0-660.0], PT08_S2_NMHC[943.0-1146.0], NOx_GT[680.0-1054.0], PT08_S3_NOx[1489.0-1544.0], NO2_GT[340.0-340.0], PT08_S4_NO2[1822.0-2409.0] --> CO_GT[1.1-2.8], C6H6_GT[27.8-43.7]",Not supported
187,"PT08_S1_CO[1973.0-2040.0], NMHC_GT[8.0-237.0], C6H6_GT[28.5-39.2], PT08_S2_NMHC[1711.0-2007.0], NOx_GT[56.0-93.0], PT08_S3_NOx[631.0-725.0], NO2_GT[340.0-340.0], PT08_S4_NO2[2030.0-2403.0] --> CO_GT[3.7-4.7]",Not supported
188,"NMHC_GT[470.0-974.0], PT08_S2_NMHC[1077.0-1269.0], PT08_S3_NOx[1667.0-2327.0], NO2_GT[274.0-275.0], PT08_S4_NO2[864.0-1601.0] --> CO_GT[2.0-2.2], PT08_S1_CO[1339.0-1425.0], C6H6_GT[20.7-25.5], NOx_GT[436.0-438.0]",Not supported
189,"CO_GT[3.9-7.6], NO2_GT[282.0-326.0], PT08_S4_NO2[1743.0-2007.0] --> PT08_S1_CO[768.0-1032.0], NMHC_GT[599.0-657.0], C6H6_GT[42.8-48.2], PT08_S2_NMHC[832.0-1452.0], NOx_GT[619.0-1227.0], PT08_S3_NOx[1454.0-2683.0]",Not supported
190,"CO_GT[5.2-5.4], PT08_S1_CO[956.0-2040.0], PT08_S2_NMHC[955.0-955.0], NOx_GT[173.0-223.0], NO2_GT[322.0-322.0], PT08_S4_NO2[1968.0-2231.0] --> NMHC_GT[108.0-120.0], C6H6_GT[12.3-18.5], PT08_S3_NOx[1450.0-1452.0]",Not supported
191,"CO_GT[8.5-8.5], NMHC_GT[55.0-136.0], NOx_GT[145.0-423.0], PT08_S3_NOx[1557.0-1564.0], PT08_S4_NO2[2775.0-2775.0] --> PT08_S1_CO[1898.0-2040.0], C6H6_GT[28.6-33.6], PT08_S2_NMHC[1544.0-1560.0], NO2_GT[270.0-281.0]",Not supported
192,"CO_GT[10.2-10.2], C6H6_GT[38.3-43.9], NOx_GT[611.0-736.0], PT08_S4_NO2[2058.0-2430.0] --> PT08_S1_CO[1918.0-2008.0], NMHC_GT[166.0-284.0], PT08_S2_NMHC[1697.0-1862.0], PT08_S3_NOx[1785.0-1812.0], NO2_GT[278.0-288.0]",Not supported
193,"NMHC_GT[415.0-449.0] --> CO_GT[8.5-11.5], PT08_S1_CO[761.0-998.0], C6H6_GT[11.4-12.6], PT08_S2_NMHC[1016.0-1155.0], NOx_GT[132.0-381.0], PT08_S3_NOx[815.0-1391.0], NO2_GT[274.0-296.0], PT08_S4_NO2[1632.0-2231.0]",Not supported
194,"CO_GT[9.3-9.4], PT08_S1_CO[949.0-1361.0], C6H6_GT[9.7-9.9], PT08_S2_NMHC[880.0-882.0], NOx_GT[844.0-939.0], PT08_S4_NO2[2746.0-2775.0] --> NMHC_GT[344.0-836.0], PT08_S3_NOx[532.0-1318.0], NO2_GT[333.0-340.0]",Not supported
195,"NMHC_GT[1189.0-1189.0], PT08_S3_NOx[2121.0-2121.0], PT08_S4_NO2[1095.0-1421.0] --> CO_GT[2.7-2.7], PT08_S1_CO[1956.0-2040.0], C6H6_GT[35.1-63.7], PT08_S2_NMHC[1669.0-1924.0], NOx_GT[32.0-59.0], NO2_GT[183.0-196.0]",Not supported
196,"PT08_S1_CO[1975.0-2040.0], NMHC_GT[102.0-143.0], C6H6_GT[0.1-20.2], PT08_S4_NO2[2469.0-2562.0] --> CO_GT[8.0-10.1], PT08_S2_NMHC[1529.0-1685.0], NOx_GT[555.0-710.0], PT08_S3_NOx[1266.0-1281.0], NO2_GT[11.0-205.0]",Not supported
197,"CO_GT[8.3-9.2], PT08_S1_CO[1934.0-2040.0], PT08_S2_NMHC[555.0-1013.0], PT08_S4_NO2[1980.0-2609.0] --> NMHC_GT[219.0-228.0], C6H6_GT[8.4-8.4], NOx_GT[114.0-239.0], PT08_S3_NOx[1480.0-1502.0], NO2_GT[301.0-333.0]",Not supported
198,"CO_GT[0.2-1.1], NMHC_GT[128.0-159.0], C6H6_GT[36.5-37.3], PT08_S2_NMHC[463.0-727.0], NO2_GT[274.0-333.0], PT08_S4_NO2[2095.0-2775.0] --> PT08_S1_CO[1004.0-1619.0], NOx_GT[43.0-43.0], PT08_S3_NOx[2542.0-2559.0]",Not supported
199,"NMHC_GT[597.0-597.0], C6H6_GT[5.5-6.1], NOx_GT[62.0-558.0], PT08_S3_NOx[1664.0-1716.0], NO2_GT[130.0-198.0], PT08_S4_NO2[1883.0-2775.0] --> CO_GT[4.9-8.6], PT08_S1_CO[901.0-903.0], PT08_S2_NMHC[1464.0-1474.0]",Not supported
200,"CO_GT[3.6-6.3], NMHC_GT[14.0-49.0], PT08_S4_NO2[1810.0-2439.0] --> PT08_S1_CO[942.0-1426.0], C6H6_GT[13.4-27.4], PT08_S2_NMHC[565.0-1213.0], NOx_GT[22.0-140.0], PT08_S3_NOx[1486.0-1613.0], NO2_GT[272.0-283.0]",Not supported
201,"NMHC_GT[824.0-872.0], NOx_GT[550.0-832.0], PT08_S3_NOx[1750.0-1750.0] --> CO_GT[4.6-5.1], PT08_S1_CO[721.0-1399.0], C6H6_GT[25.9-28.6], PT08_S2_NMHC[1407.0-1431.0], NO2_GT[270.0-272.0], PT08_S4_NO2[2047.0-2051.0]",Not supported
202,"CO_GT[1.3-4.7], NMHC_GT[386.0-470.0], PT08_S3_NOx[1908.0-2047.0], NO2_GT[309.0-309.0] --> PT08_S1_CO[738.0-1185.0], C6H6_GT[12.3-16.9], PT08_S2_NMHC[793.0-1047.0], NOx_GT[352.0-441.0], PT08_S4_NO2[857.0-1288.0]",Not supported
203,"CO_GT[8.6-8.7], C6H6_GT[40.2-40.3], PT08_S4_NO2[2074.0-2473.0] --> PT08_S1_CO[1956.0-2040.0], NMHC_GT[320.0-899.0], PT08_S2_NMHC[1680.0-1721.0], NOx_GT[356.0-359.0], PT08_S3_NOx[349.0-590.0], NO2_GT[199.0-209.0]",Not supported
204,"NMHC_GT[274.0-275.0], C6H6_GT[25.0-25.1], PT08_S3_NOx[450.0-1324.0], NO2_GT[135.0-135.0] --> CO_GT[1.1-3.1], PT08_S1_CO[1649.0-1819.0], PT08_S2_NMHC[1479.0-1684.0], NOx_GT[577.0-628.0], PT08_S4_NO2[739.0-857.0]",Not supported
205,"PT08_S1_CO[1834.0-2040.0], NMHC_GT[161.0-218.0], PT08_S2_NMHC[1735.0-1735.0], NOx_GT[865.0-1235.0], NO2_GT[274.0-282.0] --> CO_GT[7.5-7.8], C6H6_GT[5.8-6.0], PT08_S3_NOx[1474.0-2327.0], PT08_S4_NO2[968.0-1043.0]",Not supported
206,"CO_GT[3.0-3.0], PT08_S1_CO[2040.0-2040.0], PT08_S3_NOx[2683.0-2683.0], NO2_GT[289.0-289.0], PT08_S4_NO2[1781.0-1952.0] --> NMHC_GT[100.0-170.0], C6H6_GT[17.3-17.5], PT08_S2_NMHC[1546.0-2214.0], NOx_GT[854.0-872.0]",Not supported
207,"PT08_S1_CO[967.0-1610.0], NMHC_GT[334.0-880.0], C6H6_GT[18.9-19.2], PT08_S2_NMHC[2007.0-2007.0], NOx_GT[665.0-669.0], PT08_S3_NOx[1205.0-1680.0], PT08_S4_NO2[851.0-1833.0] --> CO_GT[0.4-2.2], NO2_GT[59.0-274.0]",Not supported
208,"CO_GT[8.7-8.7], PT08_S1_CO[1572.0-1973.0], NMHC_GT[29.0-34.0], C6H6_GT[12.9-12.9], NO2_GT[226.0-226.0] --> PT08_S2_NMHC[1493.0-1519.0], NOx_GT[333.0-381.0], PT08_S3_NOx[2683.0-2683.0], PT08_S4_NO2[1948.0-1958.0]",Not supported
209,"CO_GT[7.3-7.3], NO2_GT[95.0-145.0], PT08_S4_NO2[2006.0-2775.0] --> PT08_S1_CO[1605.0-2040.0], NMHC_GT[470.0-759.0], C6H6_GT[26.4-38.4], PT08_S2_NMHC[1782.0-1795.0], NOx_GT[620.0-623.0], PT08_S3_NOx[649.0-664.0]",Not supported
210,"CO_GT[9.3-9.5], PT08_S1_CO[2040.0-2040.0], C6H6_GT[50.6-52.1], PT08_S2_NMHC[1776.0-1862.0], PT08_S3_NOx[628.0-1214.0] --> NMHC_GT[107.0-114.0], NOx_GT[666.0-723.0], NO2_GT[276.0-333.0], PT08_S4_NO2[2081.0-2081.0]",Not supported
211,"PT08_S1_CO[1569.0-1570.0], NMHC_GT[91.0-224.0], PT08_S2_NMHC[1496.0-1524.0], PT08_S3_NOx[702.0-899.0], NO2_GT[340.0-340.0] --> CO_GT[4.0-4.7], C6H6_GT[44.0-47.5], NOx_GT[137.0-224.0], PT08_S4_NO2[1598.0-1618.0]",Not supported
212,"CO_GT[9.2-9.2], PT08_S1_CO[655.0-691.0], C6H6_GT[26.9-27.7], PT08_S2_NMHC[971.0-1026.0], PT08_S3_NOx[689.0-2683.0], NO2_GT[55.0-98.0] --> NMHC_GT[52.0-73.0], NOx_GT[43.0-384.0], PT08_S4_NO2[1051.0-1431.0]",Not supported
213,"C6H6_GT[28.1-37.3], PT08_S3_NOx[1562.0-1581.0], NO2_GT[326.0-326.0], PT08_S4_NO2[2188.0-2775.0] --> CO_GT[11.5-11.9], PT08_S1_CO[1881.0-1975.0], NMHC_GT[470.0-538.0], PT08_S2_NMHC[861.0-865.0], NOx_GT[60.0-213.0]",Not supported
214,"CO_GT[2.1-2.5], NMHC_GT[173.0-179.0], C6H6_GT[17.6-29.9], PT08_S2_NMHC[1795.0-1795.0], PT08_S4_NO2[2531.0-2531.0] --> PT08_S1_CO[1636.0-1664.0], NOx_GT[1186.0-1220.0], PT08_S3_NOx[593.0-812.0], NO2_GT[49.0-52.0]",Not supported
215,"PT08_S1_CO[1882.0-2040.0], NMHC_GT[506.0-585.0], PT08_S2_NMHC[1680.0-1980.0], NOx_GT[693.0-858.0], PT08_S3_NOx[1535.0-1972.0], NO2_GT[30.0-52.0] --> CO_GT[1.5-1.6], C6H6_GT[0.5-24.4], PT08_S4_NO2[1322.0-1554.0]",Not supported
216,"CO_GT[0.8-3.0], C6H6_GT[4.3-13.6], PT08_S2_NMHC[1685.0-1711.0], NOx_GT[698.0-740.0], PT08_S3_NOx[1791.0-2683.0], PT08_S4_NO2[1803.0-2210.0] --> PT08_S1_CO[746.0-752.0], NMHC_GT[470.0-685.0], NO2_GT[340.0-340.0]",Not supported
217,"CO_GT[3.6-8.0], NMHC_GT[236.0-242.0], C6H6_GT[29.8-37.3], PT08_S2_NMHC[808.0-1345.0], NOx_GT[260.0-266.0], PT08_S3_NOx[1615.0-1635.0], PT08_S4_NO2[1628.0-1659.0] --> PT08_S1_CO[1102.0-1133.0], NO2_GT[333.0-333.0]",Not supported
218,"CO_GT[3.8-4.0], PT08_S1_CO[1956.0-1975.0], PT08_S2_NMHC[1479.0-1649.0], PT08_S3_NOx[959.0-1122.0], NO2_GT[278.0-278.0] --> NMHC_GT[285.0-832.0], C6H6_GT[43.7-47.7], NOx_GT[548.0-953.0], PT08_S4_NO2[2563.0-2563.0]",Not supported
219,"NMHC_GT[832.0-1189.0], PT08_S2_NMHC[968.0-1472.0], NOx_GT[80.0-80.0], PT08_S3_NOx[1622.0-1666.0], PT08_S4_NO2[1818.0-2775.0] --> CO_GT[2.6-5.7], PT08_S1_CO[1032.0-1036.0], C6H6_GT[31.0-38.3], NO2_GT[51.0-105.0]",Not supported
220,"CO_GT[9.2-9.9], PT08_S1_CO[1918.0-2040.0], NMHC_GT[436.0-451.0], PT08_S2_NMHC[480.0-844.0], PT08_S3_NOx[943.0-970.0], PT08_S4_NO2[1924.0-2133.0] --> C6H6_GT[6.2-19.4], NOx_GT[952.0-1227.0], NO2_GT[78.0-139.0]",Not supported
221,"CO_GT[8.3-10.1], NOx_GT[194.0-195.0], NO2_GT[222.0-225.0] --> PT08_S1_CO[915.0-924.0], NMHC_GT[585.0-633.0], C6H6_GT[5.4-5.9], PT08_S2_NMHC[1470.0-1889.0], PT08_S3_NOx[1490.0-2683.0], PT08_S4_NO2[650.0-794.0]",Not supported
222,"CO_GT[6.8-7.8], C6H6_GT[34.3-34.4], PT08_S3_NOx[1527.0-1546.0], NO2_GT[269.0-333.0], PT08_S4_NO2[1732.0-1747.0] --> PT08_S1_CO[2040.0-2040.0], NMHC_GT[203.0-234.0], PT08_S2_NMHC[1480.0-1689.0], NOx_GT[693.0-811.0]",Not supported
223,"CO_GT[3.9-6.1], NMHC_GT[308.0-1189.0], C6H6_GT[26.3-45.9], PT08_S3_NOx[902.0-968.0], NO2_GT[295.0-296.0], PT08_S4_NO2[2423.0-2536.0] --> PT08_S1_CO[2040.0-2040.0], PT08_S2_NMHC[1477.0-1516.0], NOx_GT[1189.0-1201.0]",Not supported
224,"CO_GT[3.5-4.2], PT08_S1_CO[1649.0-1681.0], PT08_S4_NO2[1932.0-2063.0] --> NMHC_GT[535.0-535.0], C6H6_GT[5.1-9.2], PT08_S2_NMHC[1484.0-1536.0], NOx_GT[617.0-740.0], PT08_S3_NOx[1423.0-1483.0], NO2_GT[312.0-312.0]",Not supported
225,"CO_GT[8.1-8.7], PT08_S1_CO[918.0-1124.0], NMHC_GT[29.0-61.0], C6H6_GT[44.7-44.7], PT08_S3_NOx[530.0-530.0], NO2_GT[191.0-193.0], PT08_S4_NO2[834.0-1181.0] --> PT08_S2_NMHC[958.0-1240.0], NOx_GT[396.0-398.0]",Not supported
226,"CO_GT[8.5-8.6], PT08_S1_CO[1532.0-1532.0], NMHC_GT[926.0-974.0], C6H6_GT[2.5-27.1], PT08_S4_NO2[1019.0-1023.0] --> PT08_S2_NMHC[593.0-627.0], NOx_GT[348.0-447.0], PT08_S3_NOx[1287.0-2542.0], NO2_GT[276.0-288.0]",Not supported
227,"CO_GT[0.6-1.9], NMHC_GT[48.0-299.0], C6H6_GT[43.7-43.7], PT08_S2_NMHC[1148.0-1200.0], PT08_S4_NO2[2486.0-2562.0] --> PT08_S1_CO[1615.0-1680.0], NOx_GT[1058.0-1479.0], PT08_S3_NOx[1091.0-1109.0], NO2_GT[114.0-156.0]",Not supported
228,"CO_GT[3.3-3.4], NMHC_GT[7.0-129.0], C6H6_GT[19.9-20.9], PT08_S2_NMHC[1076.0-1122.0], NOx_GT[455.0-503.0], PT08_S4_NO2[2563.0-2775.0] --> PT08_S1_CO[1030.0-1582.0], PT08_S3_NOx[1678.0-1680.0], NO2_GT[130.0-132.0]",Not supported
229,"PT08_S1_CO[1511.0-1843.0], NMHC_GT[237.0-461.0], PT08_S3_NOx[1095.0-1105.0], NO2_GT[296.0-326.0], PT08_S4_NO2[2746.0-2746.0] --> CO_GT[3.8-4.1], C6H6_GT[44.7-49.5], PT08_S2_NMHC[1610.0-1615.0], NOx_GT[418.0-504.0]",Not supported
230,"NMHC_GT[247.0-255.0], NOx_GT[78.0-217.0], PT08_S3_NOx[720.0-736.0], NO2_GT[312.0-312.0], PT08_S4_NO2[579.0-579.0] --> CO_GT[1.4-2.8], PT08_S1_CO[776.0-1096.0], C6H6_GT[7.2-12.1], PT08_S2_NMHC[1010.0-1262.0]",Not supported
231,"NMHC_GT[306.0-832.0], NO2_GT[41.0-226.0] --> CO_GT[6.6-7.2], PT08_S1_CO[1036.0-1572.0], C6H6_GT[1.9-9.8], PT08_S2_NMHC[480.0-1104.0], NOx_GT[90.0-299.0], PT08_S3_NOx[728.0-1341.0], PT08_S4_NO2[1350.0-2684.0]",Not supported
232,"CO_GT[3.4-4.7], PT08_S1_CO[849.0-1428.0], NMHC_GT[297.0-1129.0], C6H6_GT[8.0-16.5], PT08_S2_NMHC[537.0-677.0], PT08_S3_NOx[572.0-1076.0], NO2_GT[132.0-165.0] --> NOx_GT[532.0-549.0], PT08_S4_NO2[1248.0-1292.0]",Not supported
233,"CO_GT[3.0-3.7], C6H6_GT[37.9-47.5], NOx_GT[158.0-644.0], PT08_S3_NOx[741.0-1729.0], NO2_GT[274.0-291.0], PT08_S4_NO2[1777.0-2531.0] --> PT08_S1_CO[776.0-903.0], NMHC_GT[218.0-459.0], PT08_S2_NMHC[778.0-781.0]",Not supported
234,"CO_GT[7.2-7.5], PT08_S1_CO[1296.0-1568.0], NMHC_GT[178.0-195.0], C6H6_GT[36.4-43.9], NOx_GT[1201.0-1235.0], PT08_S3_NOx[960.0-1164.0] --> PT08_S2_NMHC[486.0-498.0], NO2_GT[231.0-265.0], PT08_S4_NO2[910.0-2338.0]",Not supported
235,"CO_GT[5.3-5.8], NMHC_GT[32.0-133.0], C6H6_GT[6.8-9.4], NOx_GT[598.0-598.0], PT08_S3_NOx[1187.0-2683.0], NO2_GT[43.0-68.0], PT08_S4_NO2[2056.0-2059.0] --> PT08_S1_CO[1274.0-1274.0], PT08_S2_NMHC[1466.0-1603.0]",Not supported
236,"CO_GT[3.6-4.0], PT08_S1_CO[1934.0-1934.0], C6H6_GT[19.6-20.5], PT08_S2_NMHC[812.0-968.0], PT08_S3_NOx[457.0-584.0], NO2_GT[161.0-214.0] --> NMHC_GT[67.0-98.0], NOx_GT[112.0-421.0], PT08_S4_NO2[1810.0-2775.0]",Not supported
237,"CO_GT[4.9-5.1], NMHC_GT[105.0-126.0], C6H6_GT[20.3-63.7], PT08_S2_NMHC[1692.0-1705.0], NOx_GT[620.0-918.0], NO2_GT[340.0-340.0] --> PT08_S1_CO[1898.0-1908.0], PT08_S3_NOx[1558.0-2327.0], PT08_S4_NO2[2691.0-2775.0]",Not supported
238,"CO_GT[0.8-5.7], PT08_S1_CO[2040.0-2040.0], PT08_S2_NMHC[791.0-1007.0], PT08_S4_NO2[2404.0-2456.0] --> NMHC_GT[664.0-692.0], C6H6_GT[50.7-63.7], NOx_GT[171.0-232.0], PT08_S3_NOx[829.0-830.0], NO2_GT[165.0-196.0]",Not supported
239,"CO_GT[8.0-8.7], C6H6_GT[47.5-47.5], PT08_S2_NMHC[1064.0-1079.0], NOx_GT[987.0-1089.0], PT08_S4_NO2[2746.0-2775.0] --> PT08_S1_CO[2040.0-2040.0], NMHC_GT[65.0-880.0], PT08_S3_NOx[906.0-1086.0], NO2_GT[139.0-213.0]",Not supported
240,"CO_GT[6.5-7.2], PT08_S1_CO[1486.0-2040.0], C6H6_GT[44.5-45.9], PT08_S2_NMHC[1588.0-1897.0], NOx_GT[341.0-375.0], PT08_S4_NO2[2691.0-2746.0] --> NMHC_GT[372.0-695.0], PT08_S3_NOx[951.0-1069.0], NO2_GT[132.0-140.0]",Not supported
241,"PT08_S2_NMHC[1737.0-1795.0], NOx_GT[33.0-33.0], NO2_GT[79.0-217.0], PT08_S4_NO2[2775.0-2775.0] --> CO_GT[1.8-2.3], PT08_S1_CO[2040.0-2040.0], NMHC_GT[394.0-450.0], C6H6_GT[2.4-6.3], PT08_S3_NOx[1447.0-1513.0]",Not supported
242,"NMHC_GT[678.0-1129.0] --> CO_GT[3.6-3.9], PT08_S1_CO[2040.0-2040.0], C6H6_GT[32.8-50.6], PT08_S2_NMHC[1149.0-1209.0], NOx_GT[626.0-646.0], PT08_S3_NOx[887.0-955.0], NO2_GT[262.0-265.0], PT08_S4_NO2[2691.0-2746.0]",Not supported
243,"NMHC_GT[259.0-276.0], C6H6_GT[3.3-12.6], PT08_S2_NMHC[904.0-923.0], NOx_GT[952.0-1200.0], PT08_S3_NOx[1786.0-2683.0], NO2_GT[17.0-113.0], PT08_S4_NO2[1898.0-1900.0] --> CO_GT[3.4-3.7], PT08_S1_CO[1053.0-1571.0]",Not supported
244,"CO_GT[3.0-3.9], C6H6_GT[49.5-63.7], PT08_S3_NOx[1601.0-2542.0], NO2_GT[112.0-112.0], PT08_S4_NO2[2041.0-2456.0] --> PT08_S1_CO[1482.0-1571.0], NMHC_GT[35.0-35.0], PT08_S2_NMHC[1471.0-1480.0], NOx_GT[487.0-612.0]",Not supported
245,"PT08_S1_CO[1908.0-1908.0], NMHC_GT[159.0-167.0], C6H6_GT[15.1-42.8], PT08_S3_NOx[1558.0-1558.0], NO2_GT[333.0-340.0] --> CO_GT[6.7-8.6], PT08_S2_NMHC[1633.0-1682.0], NOx_GT[599.0-625.0], PT08_S4_NO2[1483.0-1484.0]",Not supported
