,idRule_G,idRule_g,Rule_G,state_G,Rule_g,state_g
644,260,272,"CO_GT[0.1-4.8], NOx_GT[2.0-96.0] --> PT08_S4_NO2[551.0-1677.0]",Confident,CO_GT[0.1-1.0] --> PT08_S4_NO2[551.0-1701.0],Confident
645,133,272,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1669.0],Confident,CO_GT[0.1-1.0] --> PT08_S4_NO2[551.0-1701.0],Confident
646,222,272,CO_GT[0.1-4.4] --> PT08_S4_NO2[551.0-1685.0],Not confident,CO_GT[0.1-1.0] --> PT08_S4_NO2[551.0-1701.0],Confident
647,102,272,"CO_GT[0.1-3.8], NMHC_GT[7.0-55.0], NOx_GT[2.0-288.0] --> PT08_S4_NO2[551.0-1701.0]",Not supported,CO_GT[0.1-1.0] --> PT08_S4_NO2[551.0-1701.0],Confident
648,233,272,"CO_GT[0.1-6.0], NMHC_GT[7.0-353.0] --> PT08_S4_NO2[551.0-1701.0]",Confident,CO_GT[0.1-1.0] --> PT08_S4_NO2[551.0-1701.0],Confident
649,255,272,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1693.0],Confident,CO_GT[0.1-1.0] --> PT08_S4_NO2[551.0-1701.0],Confident
650,300,272,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident,CO_GT[0.1-1.0] --> PT08_S4_NO2[551.0-1701.0],Confident
651,309,272,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1701.0],Not confident,CO_GT[0.1-1.0] --> PT08_S4_NO2[551.0-1701.0],Confident
652,40,300,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1285.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
653,15,300,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1285.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
654,119,300,CO_GT[0.1-5.6] --> PT08_S4_NO2[551.0-1317.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
655,17,300,"CO_GT[0.1-4.8], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
656,53,300,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
657,161,300,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1541.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
658,127,300,"CO_GT[0.1-6.4], NMHC_GT[7.0-210.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
659,55,300,CO_GT[0.1-4.8] --> PT08_S4_NO2[551.0-1541.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
660,93,300,"CO_GT[0.1-4.4], NMHC_GT[7.0-55.0] --> PT08_S4_NO2[551.0-1573.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
661,101,300,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
662,204,300,CO_GT[0.1-4.0] --> PT08_S4_NO2[551.0-1573.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
663,205,300,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1669.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
664,260,300,"CO_GT[0.1-4.8], NOx_GT[2.0-96.0] --> PT08_S4_NO2[551.0-1677.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
665,133,300,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1669.0],Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
666,222,300,CO_GT[0.1-4.4] --> PT08_S4_NO2[551.0-1685.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
667,102,300,"CO_GT[0.1-3.8], NMHC_GT[7.0-55.0], NOx_GT[2.0-288.0] --> PT08_S4_NO2[551.0-1701.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
668,233,300,"CO_GT[0.1-6.0], NMHC_GT[7.0-353.0] --> PT08_S4_NO2[551.0-1701.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
669,255,300,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1693.0],Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
670,309,300,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1701.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident
671,40,309,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1285.0],Not confident,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1701.0],Not confident
672,53,309,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1701.0],Not confident
673,161,309,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1541.0],Not confident,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1701.0],Not confident
674,127,309,"CO_GT[0.1-6.4], NMHC_GT[7.0-210.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1701.0],Not confident
675,101,309,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1701.0],Not confident
676,205,309,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1669.0],Not confident,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1701.0],Not confident
677,40,311,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1285.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
678,15,311,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1285.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
679,119,311,CO_GT[0.1-5.6] --> PT08_S4_NO2[551.0-1317.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
680,17,311,"CO_GT[0.1-4.8], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
681,53,311,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
682,161,311,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1541.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
683,127,311,"CO_GT[0.1-6.4], NMHC_GT[7.0-210.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
684,55,311,CO_GT[0.1-4.8] --> PT08_S4_NO2[551.0-1541.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
685,93,311,"CO_GT[0.1-4.4], NMHC_GT[7.0-55.0] --> PT08_S4_NO2[551.0-1573.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
686,101,311,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
687,204,311,CO_GT[0.1-4.0] --> PT08_S4_NO2[551.0-1573.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
688,205,311,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1669.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
689,404,311,"CO_GT[0.1-4.2], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1716.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
690,260,311,"CO_GT[0.1-4.8], NOx_GT[2.0-96.0] --> PT08_S4_NO2[551.0-1677.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
691,133,311,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1669.0],Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
692,222,311,CO_GT[0.1-4.4] --> PT08_S4_NO2[551.0-1685.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
693,102,311,"CO_GT[0.1-3.8], NMHC_GT[7.0-55.0], NOx_GT[2.0-288.0] --> PT08_S4_NO2[551.0-1701.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
694,233,311,"CO_GT[0.1-6.0], NMHC_GT[7.0-353.0] --> PT08_S4_NO2[551.0-1701.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
695,255,311,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1693.0],Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
696,300,311,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
697,309,311,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1701.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
698,469,311,"CO_GT[0.1-5.9], NMHC_GT[7.0-219.0], NOx_GT[2.0-460.0] --> PT08_S4_NO2[551.0-1705.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
699,293,311,"CO_GT[0.1-5.6], NMHC_GT[7.0-117.0] --> PT08_S4_NO2[551.0-1709.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
700,355,311,"CO_GT[0.1-5.1], NMHC_GT[7.0-553.0] --> PT08_S4_NO2[551.0-1717.0]",Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
701,375,311,"CO_GT[0.1-4.4], NOx_GT[2.0-160.0] --> PT08_S4_NO2[551.0-1709.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
702,483,311,"CO_GT[0.1-6.0], NMHC_GT[7.0-450.0] --> PT08_S4_NO2[551.0-1717.0]",Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident
703,40,325,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1285.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
704,15,325,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1285.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
705,119,325,CO_GT[0.1-5.6] --> PT08_S4_NO2[551.0-1317.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
706,17,325,"CO_GT[0.1-4.8], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
707,53,325,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
708,161,325,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1541.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
709,127,325,"CO_GT[0.1-6.4], NMHC_GT[7.0-210.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
710,55,325,CO_GT[0.1-4.8] --> PT08_S4_NO2[551.0-1541.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
711,93,325,"CO_GT[0.1-4.4], NMHC_GT[7.0-55.0] --> PT08_S4_NO2[551.0-1573.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
712,101,325,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
713,204,325,CO_GT[0.1-4.0] --> PT08_S4_NO2[551.0-1573.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
714,205,325,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1669.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
715,404,325,"CO_GT[0.1-4.2], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1716.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
716,260,325,"CO_GT[0.1-4.8], NOx_GT[2.0-96.0] --> PT08_S4_NO2[551.0-1677.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
717,214,325,"CO_GT[0.1-3.6], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1725.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
718,133,325,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1669.0],Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
719,222,325,CO_GT[0.1-4.4] --> PT08_S4_NO2[551.0-1685.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
720,102,325,"CO_GT[0.1-3.8], NMHC_GT[7.0-55.0], NOx_GT[2.0-288.0] --> PT08_S4_NO2[551.0-1701.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
721,233,325,"CO_GT[0.1-6.0], NMHC_GT[7.0-353.0] --> PT08_S4_NO2[551.0-1701.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
722,255,325,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1693.0],Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
723,300,325,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
724,309,325,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1701.0],Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
725,469,325,"CO_GT[0.1-5.9], NMHC_GT[7.0-219.0], NOx_GT[2.0-460.0] --> PT08_S4_NO2[551.0-1705.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
726,293,325,"CO_GT[0.1-5.6], NMHC_GT[7.0-117.0] --> PT08_S4_NO2[551.0-1709.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
727,355,325,"CO_GT[0.1-5.1], NMHC_GT[7.0-553.0] --> PT08_S4_NO2[551.0-1717.0]",Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
728,375,325,"CO_GT[0.1-4.4], NOx_GT[2.0-160.0] --> PT08_S4_NO2[551.0-1709.0]",Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
729,483,325,"CO_GT[0.1-6.0], NMHC_GT[7.0-450.0] --> PT08_S4_NO2[551.0-1717.0]",Not confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
730,311,325,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
731,420,325,"CO_GT[0.1-3.6], NMHC_GT[7.0-71.0], NOx_GT[2.0-424.0] --> PT08_S4_NO2[551.0-1725.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
732,476,325,"CO_GT[0.1-6.4], NMHC_GT[7.0-47.0] --> PT08_S4_NO2[551.0-1721.0]",Not supported,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident
733,40,444,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1285.0],Not confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
734,15,444,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1285.0],Not confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
735,119,444,CO_GT[0.1-5.6] --> PT08_S4_NO2[551.0-1317.0],Not confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
736,17,444,"CO_GT[0.1-4.8], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
737,53,444,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
738,161,444,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1541.0],Not confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
739,127,444,"CO_GT[0.1-6.4], NMHC_GT[7.0-210.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
740,55,444,CO_GT[0.1-4.8] --> PT08_S4_NO2[551.0-1541.0],Not confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
741,93,444,"CO_GT[0.1-4.4], NMHC_GT[7.0-55.0] --> PT08_S4_NO2[551.0-1573.0]",Not supported,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
742,101,444,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
743,204,444,CO_GT[0.1-4.0] --> PT08_S4_NO2[551.0-1573.0],Not confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
744,205,444,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1669.0],Not confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
745,404,444,"CO_GT[0.1-4.2], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1716.0]",Not supported,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
746,260,444,"CO_GT[0.1-4.8], NOx_GT[2.0-96.0] --> PT08_S4_NO2[551.0-1677.0]",Confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
747,214,444,"CO_GT[0.1-3.6], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1725.0]",Not supported,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
748,133,444,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1669.0],Confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
749,222,444,CO_GT[0.1-4.4] --> PT08_S4_NO2[551.0-1685.0],Not confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
750,102,444,"CO_GT[0.1-3.8], NMHC_GT[7.0-55.0], NOx_GT[2.0-288.0] --> PT08_S4_NO2[551.0-1701.0]",Not supported,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
751,233,444,"CO_GT[0.1-6.0], NMHC_GT[7.0-353.0] --> PT08_S4_NO2[551.0-1701.0]",Confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
752,255,444,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1693.0],Confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
753,300,444,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1701.0],Confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
754,309,444,CO_GT[0.1-6.4] --> PT08_S4_NO2[551.0-1701.0],Not confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
755,469,444,"CO_GT[0.1-5.9], NMHC_GT[7.0-219.0], NOx_GT[2.0-460.0] --> PT08_S4_NO2[551.0-1705.0]",Confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
756,293,444,"CO_GT[0.1-5.6], NMHC_GT[7.0-117.0] --> PT08_S4_NO2[551.0-1709.0]",Not supported,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
757,355,444,"CO_GT[0.1-5.1], NMHC_GT[7.0-553.0] --> PT08_S4_NO2[551.0-1717.0]",Not confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
758,375,444,"CO_GT[0.1-4.4], NOx_GT[2.0-160.0] --> PT08_S4_NO2[551.0-1709.0]",Confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
759,483,444,"CO_GT[0.1-6.0], NMHC_GT[7.0-450.0] --> PT08_S4_NO2[551.0-1717.0]",Not confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
760,311,444,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1717.0],Confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
761,420,444,"CO_GT[0.1-3.6], NMHC_GT[7.0-71.0], NOx_GT[2.0-424.0] --> PT08_S4_NO2[551.0-1725.0]",Not supported,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
762,476,444,"CO_GT[0.1-6.4], NMHC_GT[7.0-47.0] --> PT08_S4_NO2[551.0-1721.0]",Not supported,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
763,325,444,CO_GT[0.1-3.2] --> PT08_S4_NO2[551.0-1725.0],Confident,CO_GT[0.1-2.0] --> PT08_S4_NO2[551.0-1729.0],Confident
764,51,19,C6H6_GT[0.1-21.5] --> NOx_GT[2.0-160.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident
765,71,19,C6H6_GT[0.1-18.3] --> NOx_GT[2.0-224.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident
766,140,19,"C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-1028.0] --> NOx_GT[2.0-416.0]",Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident
767,225,19,"C6H6_GT[0.1-18.3], PT08_S3_NOx[1420.0-2683.0] --> NOx_GT[2.0-416.0]",Not supported,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident
768,241,19,C6H6_GT[0.1-24.7] --> NOx_GT[2.0-96.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident
769,268,19,C6H6_GT[0.1-21.5] --> NOx_GT[2.0-224.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident
770,269,19,C6H6_GT[0.1-21.5] --> NOx_GT[2.0-416.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident
771,281,19,C6H6_GT[0.1-24.7] --> NOx_GT[2.0-320.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident
772,317,19,C6H6_GT[0.1-24.7] --> NOx_GT[2.0-352.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident
773,327,19,C6H6_GT[0.1-25.5] --> NOx_GT[2.0-352.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident
774,392,19,C6H6_GT[0.1-22.5] --> NOx_GT[2.0-354.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident
775,51,71,C6H6_GT[0.1-21.5] --> NOx_GT[2.0-160.0],Not confident,C6H6_GT[0.1-18.3] --> NOx_GT[2.0-224.0],Not confident
776,241,71,C6H6_GT[0.1-24.7] --> NOx_GT[2.0-96.0],Not confident,C6H6_GT[0.1-18.3] --> NOx_GT[2.0-224.0],Not confident
777,268,71,C6H6_GT[0.1-21.5] --> NOx_GT[2.0-224.0],Not confident,C6H6_GT[0.1-18.3] --> NOx_GT[2.0-224.0],Not confident
778,51,223,C6H6_GT[0.1-21.5] --> NOx_GT[2.0-160.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
779,71,223,C6H6_GT[0.1-18.3] --> NOx_GT[2.0-224.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
780,140,223,"C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-1028.0] --> NOx_GT[2.0-416.0]",Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
781,225,223,"C6H6_GT[0.1-18.3], PT08_S3_NOx[1420.0-2683.0] --> NOx_GT[2.0-416.0]",Not supported,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
782,241,223,C6H6_GT[0.1-24.7] --> NOx_GT[2.0-96.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
783,268,223,C6H6_GT[0.1-21.5] --> NOx_GT[2.0-224.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
784,269,223,C6H6_GT[0.1-21.5] --> NOx_GT[2.0-416.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
785,281,223,C6H6_GT[0.1-24.7] --> NOx_GT[2.0-320.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
786,317,223,C6H6_GT[0.1-24.7] --> NOx_GT[2.0-352.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
787,327,223,C6H6_GT[0.1-25.5] --> NOx_GT[2.0-352.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
788,392,223,C6H6_GT[0.1-22.5] --> NOx_GT[2.0-354.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
789,19,223,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-416.0],Not confident,C6H6_GT[0.1-15.1] --> NOx_GT[2.0-481.0],Not confident
