,idRule_G,idRule_g,Rule_G,state_G,Rule_g,state_g
183,62,267,PT08_S1_CO[647.0-1223.0] --> PT08_S4_NO2[1731.0-2775.0],Not confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0] --> PT08_S4_NO2[960.0-2775.0]",Not supported
184,156,267,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0] --> C6H6_GT[0.1-15.1], PT08_S4_NO2[1731.0-2775.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0] --> PT08_S4_NO2[960.0-2775.0]",Not supported
185,219,267,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0] --> NMHC_GT[7.0-193.0], PT08_S4_NO2[1219.0-1285.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0] --> PT08_S4_NO2[960.0-2775.0]",Not supported
186,61,278,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S4_NO2[2397.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NO2_GT[2.0-160.0] --> PT08_S4_NO2[1731.0-2775.0]",Not supported
187,62,278,PT08_S1_CO[647.0-1223.0] --> PT08_S4_NO2[1731.0-2775.0],Not confident,"PT08_S1_CO[647.0-1223.0], NO2_GT[2.0-160.0] --> PT08_S4_NO2[1731.0-2775.0]",Not supported
188,61,291,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S4_NO2[2397.0-2775.0]",Not supported,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0] --> CO_GT[0.1-3.2]",Not supported
189,106,291,"NOx_GT[517.0-1479.0] --> CO_GT[0.1-3.2], PT08_S1_CO[1207.0-2040.0], NMHC_GT[7.0-193.0], PT08_S3_NOx[322.0-553.0]",Not supported,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0] --> CO_GT[0.1-3.2]",Not supported
190,173,291,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0] --> CO_GT[0.1-3.2]",Not supported
191,226,291,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0]",Not supported,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0] --> CO_GT[0.1-3.2]",Not supported
192,292,291,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0] --> CO_GT[0.1-3.2]",Not supported,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0] --> CO_GT[0.1-3.2]",Not supported
193,61,292,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S4_NO2[2397.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0] --> CO_GT[0.1-3.2]",Not supported
194,106,292,"NOx_GT[517.0-1479.0] --> CO_GT[0.1-3.2], PT08_S1_CO[1207.0-2040.0], NMHC_GT[7.0-193.0], PT08_S3_NOx[322.0-553.0]",Not supported,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0] --> CO_GT[0.1-3.2]",Not supported
195,173,292,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0] --> CO_GT[0.1-3.2]",Not supported
196,226,292,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0]",Not supported,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0] --> CO_GT[0.1-3.2]",Not supported
197,65,161,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0] --> PT08_S3_NOx[1420.0-2683.0]",Not supported,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0] --> PT08_S3_NOx[869.0-2683.0]",Not supported
198,319,161,"NMHC_GT[7.0-401.0] --> PT08_S3_NOx[1420.0-2683.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0] --> PT08_S3_NOx[869.0-2683.0]",Not supported
199,67,38,"PT08_S4_NO2[2397.0-2775.0] --> CO_GT[0.1-3.2], C6H6_GT[25.7-63.7], NOx_GT[2.0-416.0]",Not supported,"NMHC_GT[7.0-193.0], PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[2397.0-2775.0] --> C6H6_GT[25.7-63.7]",Not supported
200,68,38,PT08_S4_NO2[1731.0-2775.0] --> C6H6_GT[25.7-63.7],Not supported,"NMHC_GT[7.0-193.0], PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[2397.0-2775.0] --> C6H6_GT[25.7-63.7]",Not supported
201,68,53,PT08_S4_NO2[1731.0-2775.0] --> C6H6_GT[25.7-63.7],Not supported,"NO2_GT[2.0-32.0], PT08_S4_NO2[1731.0-2775.0] --> C6H6_GT[25.7-63.7]",Not supported
202,71,325,PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[267.0-340.0],Not supported,"NOx_GT[2.0-416.0], PT08_S4_NO2[2397.0-2775.0] --> NO2_GT[134.0-340.0]",Not supported
203,75,2,PT08_S4_NO2[1219.0-2775.0] --> PT08_S1_CO[647.0-698.0],Not supported,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-698.0],Not supported
204,76,110,NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0],Not confident,"C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not confident
205,76,150,NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0],Not confident,"PT08_S1_CO[1881.0-2040.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
206,76,193,NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0],Not confident,"C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0] --> NMHC_GT[7.0-193.0]",Not supported
207,110,193,"C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not confident,"C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0] --> NMHC_GT[7.0-193.0]",Not supported
208,76,218,NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0],Not confident,"NOx_GT[2.0-416.0], PT08_S3_NOx[869.0-2683.0] --> NMHC_GT[7.0-401.0]",Not confident
209,76,302,NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0],Not confident,"C6H6_GT[25.7-63.7], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
210,76,321,NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0],Not confident,"PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
211,198,321,"PT08_S2_NMHC[383.0-644.0] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[7.0-193.0]",Not supported,"PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
212,83,140,"NMHC_GT[306.0-1189.0], PT08_S4_NO2[1219.0-2775.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported,"CO_GT[6.5-11.9], NMHC_GT[306.0-1189.0], NO2_GT[2.0-160.0], PT08_S4_NO2[1219.0-2775.0] --> PT08_S2_NMHC[936.0-2214.0]",Not supported
213,138,140,"CO_GT[6.5-11.9], PT08_S4_NO2[1219.0-2775.0] --> PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[322.0-553.0]",Not supported,"CO_GT[6.5-11.9], NMHC_GT[306.0-1189.0], NO2_GT[2.0-160.0], PT08_S4_NO2[1219.0-2775.0] --> PT08_S2_NMHC[936.0-2214.0]",Not supported
214,309,140,"NO2_GT[2.0-160.0] --> CO_GT[0.1-3.2], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[322.0-553.0]",Not supported,"CO_GT[6.5-11.9], NMHC_GT[306.0-1189.0], NO2_GT[2.0-160.0], PT08_S4_NO2[1219.0-2775.0] --> PT08_S2_NMHC[936.0-2214.0]",Not supported
215,89,256,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0] --> PT08_S3_NOx[1420.0-2683.0]",Not supported,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0] --> PT08_S3_NOx[869.0-2683.0]",Not confident
216,91,34,"PT08_S4_NO2[551.0-1797.0] --> CO_GT[6.5-11.9], PT08_S3_NOx[1420.0-2683.0], NO2_GT[267.0-340.0]",Not supported,PT08_S4_NO2[551.0-1285.0] --> CO_GT[6.5-11.9],Not supported
217,91,52,"PT08_S4_NO2[551.0-1797.0] --> CO_GT[6.5-11.9], PT08_S3_NOx[1420.0-2683.0], NO2_GT[267.0-340.0]",Not supported,"NMHC_GT[306.0-1189.0], PT08_S4_NO2[551.0-1285.0] --> PT08_S3_NOx[1420.0-2683.0]",Not supported
218,91,114,"PT08_S4_NO2[551.0-1797.0] --> CO_GT[6.5-11.9], PT08_S3_NOx[1420.0-2683.0], NO2_GT[267.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S4_NO2[551.0-1285.0] --> PT08_S3_NOx[1420.0-2683.0]",Not supported
219,91,166,"PT08_S4_NO2[551.0-1797.0] --> CO_GT[6.5-11.9], PT08_S3_NOx[1420.0-2683.0], NO2_GT[267.0-340.0]",Not supported,"C6H6_GT[0.1-15.1], PT08_S4_NO2[960.0-1285.0] --> PT08_S3_NOx[1420.0-2683.0]",Not supported
220,91,313,"PT08_S4_NO2[551.0-1797.0] --> CO_GT[6.5-11.9], PT08_S3_NOx[1420.0-2683.0], NO2_GT[267.0-340.0]",Not supported,PT08_S4_NO2[551.0-759.0] --> PT08_S3_NOx[1420.0-2683.0],Not supported
221,91,316,"PT08_S4_NO2[551.0-1797.0] --> CO_GT[6.5-11.9], PT08_S3_NOx[1420.0-2683.0], NO2_GT[267.0-340.0]",Not supported,"CO_GT[0.1-3.2], NOx_GT[2.0-481.0], PT08_S4_NO2[551.0-1285.0] --> PT08_S3_NOx[1420.0-2683.0]",Not supported
222,93,63,"CO_GT[6.5-11.9] --> PT08_S1_CO[1207.0-2040.0], PT08_S3_NOx[322.0-553.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"CO_GT[6.5-11.9], NOx_GT[517.0-1479.0] --> PT08_S4_NO2[1731.0-2775.0]",Not supported
223,171,63,"CO_GT[6.5-11.9] --> PT08_S3_NOx[322.0-553.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"CO_GT[6.5-11.9], NOx_GT[517.0-1479.0] --> PT08_S4_NO2[1731.0-2775.0]",Not supported
224,262,63,"NOx_GT[517.0-1479.0] --> PT08_S1_CO[1207.0-2040.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"CO_GT[6.5-11.9], NOx_GT[517.0-1479.0] --> PT08_S4_NO2[1731.0-2775.0]",Not supported
225,93,119,"CO_GT[6.5-11.9] --> PT08_S1_CO[1207.0-2040.0], PT08_S3_NOx[322.0-553.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"CO_GT[6.5-11.9], C6H6_GT[25.7-63.7], PT08_S3_NOx[1420.0-2683.0] --> PT08_S4_NO2[1219.0-2775.0]",Not supported
226,171,119,"CO_GT[6.5-11.9] --> PT08_S3_NOx[322.0-553.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"CO_GT[6.5-11.9], C6H6_GT[25.7-63.7], PT08_S3_NOx[1420.0-2683.0] --> PT08_S4_NO2[1219.0-2775.0]",Not supported
227,93,171,"CO_GT[6.5-11.9] --> PT08_S1_CO[1207.0-2040.0], PT08_S3_NOx[322.0-553.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"CO_GT[6.5-11.9] --> PT08_S3_NOx[322.0-553.0], PT08_S4_NO2[1731.0-2775.0]",Not supported
228,101,148,"NMHC_GT[306.0-1189.0] --> PT08_S1_CO[1881.0-2040.0], PT08_S3_NOx[322.0-553.0]",Not supported,NMHC_GT[306.0-1189.0] --> PT08_S1_CO[1207.0-2040.0],Not supported
229,308,148,"NMHC_GT[143.0-1189.0] --> PT08_S1_CO[1881.0-2040.0], PT08_S3_NOx[322.0-553.0]",Not supported,NMHC_GT[306.0-1189.0] --> PT08_S1_CO[1207.0-2040.0],Not supported
230,102,20,C6H6_GT[0.1-27.9] --> CO_GT[6.5-11.9],Not supported,C6H6_GT[0.1-15.1] --> CO_GT[6.5-11.9],Not supported
231,103,60,"PT08_S4_NO2[1219.0-2775.0] --> PT08_S2_NMHC[383.0-644.0], PT08_S3_NOx[322.0-1065.0]",Not supported,PT08_S4_NO2[1475.0-2775.0] --> PT08_S2_NMHC[383.0-644.0],Not supported
232,105,289,NMHC_GT[7.0-401.0] --> CO_GT[6.5-11.9],Not supported,NMHC_GT[7.0-193.0] --> CO_GT[3.3-11.9],Not supported
233,106,269,"NOx_GT[517.0-1479.0] --> CO_GT[0.1-3.2], PT08_S1_CO[1207.0-2040.0], NMHC_GT[7.0-193.0], PT08_S3_NOx[322.0-553.0]",Not supported,"C6H6_GT[0.1-15.1], NOx_GT[517.0-1479.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[7.0-193.0]",Not supported
234,227,269,"C6H6_GT[0.1-15.1], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0]",Not supported,"C6H6_GT[0.1-15.1], NOx_GT[517.0-1479.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[7.0-193.0]",Not supported
235,111,203,"CO_GT[6.5-11.9], C6H6_GT[25.7-63.7] --> NOx_GT[2.0-416.0]",Not supported,"CO_GT[6.5-11.9], C6H6_GT[25.7-63.7] --> NOx_GT[2.0-686.0]",Not supported
236,294,203,"CO_GT[3.3-11.9] --> PT08_S1_CO[1881.0-2040.0], NOx_GT[2.0-416.0]",Not supported,"CO_GT[6.5-11.9], C6H6_GT[25.7-63.7] --> NOx_GT[2.0-686.0]",Not supported
237,115,92,"NMHC_GT[7.0-193.0] --> CO_GT[0.1-3.2], PT08_S1_CO[1207.0-2040.0]",Not supported,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0], PT08_S3_NOx[869.0-2683.0] --> CO_GT[0.1-3.2]",Not supported
238,214,92,"NMHC_GT[7.0-193.0] --> CO_GT[0.1-3.2], PT08_S3_NOx[322.0-1065.0]",Not supported,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0], PT08_S3_NOx[869.0-2683.0] --> CO_GT[0.1-3.2]",Not supported
239,121,64,"CO_GT[0.1-3.2], C6H6_GT[6.5-63.7], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0], PT08_S3_NOx[322.0-553.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"CO_GT[0.1-3.2], C6H6_GT[25.7-63.7], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0], PT08_S4_NO2[1731.0-2775.0]",Not supported
240,122,314,"C6H6_GT[25.7-63.7], PT08_S4_NO2[1475.0-2775.0] --> NO2_GT[2.0-32.0]",Not supported,"C6H6_GT[25.7-63.7], PT08_S4_NO2[1475.0-2775.0] --> NO2_GT[2.0-160.0]",Not supported
241,197,314,PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[2.0-32.0],Not supported,"C6H6_GT[25.7-63.7], PT08_S4_NO2[1475.0-2775.0] --> NO2_GT[2.0-160.0]",Not supported
242,124,22,"PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[322.0-1065.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
243,276,22,"PT08_S1_CO[647.0-1223.0], PT08_S4_NO2[551.0-1285.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S2_NMHC[1451.0-2214.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
244,124,183,"PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[322.0-1065.0]",Not supported,"NMHC_GT[143.0-1189.0], NOx_GT[517.0-686.0], PT08_S4_NO2[551.0-759.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
245,127,18,PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[306.0-1189.0],Not supported,"NO2_GT[2.0-32.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[306.0-1189.0]",Not supported
246,131,18,"NO2_GT[2.0-32.0] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[306.0-1189.0]",Not supported,"NO2_GT[2.0-32.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[306.0-1189.0]",Not supported
247,127,82,PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[306.0-1189.0],Not supported,"PT08_S3_NOx[1420.0-2683.0], NO2_GT[2.0-160.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[306.0-1189.0]",Not supported
248,129,13,"PT08_S1_CO[647.0-1479.0] --> PT08_S3_NOx[869.0-2683.0], NO2_GT[267.0-340.0]",Not supported,PT08_S1_CO[647.0-1223.0] --> NO2_GT[267.0-340.0],Not supported
249,129,187,"PT08_S1_CO[647.0-1479.0] --> PT08_S3_NOx[869.0-2683.0], NO2_GT[267.0-340.0]",Not supported,"PT08_S1_CO[647.0-1479.0], NMHC_GT[7.0-193.0], PT08_S3_NOx[322.0-1065.0] --> NO2_GT[267.0-340.0]",Not supported
250,132,90,NOx_GT[2.0-416.0] --> NMHC_GT[306.0-1189.0],Not supported,"CO_GT[0.1-3.2], C6H6_GT[0.1-15.1], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0] --> NMHC_GT[306.0-1189.0]",Not supported
251,145,90,"C6H6_GT[0.1-15.1] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[306.0-1189.0], PT08_S3_NOx[322.0-1065.0], NO2_GT[267.0-340.0]",Not supported,"CO_GT[0.1-3.2], C6H6_GT[0.1-15.1], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0] --> NMHC_GT[306.0-1189.0]",Not supported
252,132,333,NOx_GT[2.0-416.0] --> NMHC_GT[306.0-1189.0],Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[1207.0-2040.0], C6H6_GT[0.1-15.1], NOx_GT[2.0-32.0] --> NMHC_GT[143.0-1189.0]",Not supported
253,145,333,"C6H6_GT[0.1-15.1] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[306.0-1189.0], PT08_S3_NOx[322.0-1065.0], NO2_GT[267.0-340.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[1207.0-2040.0], C6H6_GT[0.1-15.1], NOx_GT[2.0-32.0] --> NMHC_GT[143.0-1189.0]",Not supported
254,141,27,PT08_S4_NO2[960.0-2775.0] --> CO_GT[0.1-3.2],Not confident,"NOx_GT[2.0-416.0], NO2_GT[267.0-340.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
255,260,27,"NO2_GT[267.0-340.0] --> CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-1156.0], NOx_GT[2.0-160.0], PT08_S3_NOx[322.0-1065.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"NOx_GT[2.0-416.0], NO2_GT[267.0-340.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
256,141,48,PT08_S4_NO2[960.0-2775.0] --> CO_GT[0.1-3.2],Not confident,"PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
257,162,48,"PT08_S2_NMHC[383.0-1413.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not confident,"PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
258,141,162,PT08_S4_NO2[960.0-2775.0] --> CO_GT[0.1-3.2],Not confident,"PT08_S2_NMHC[383.0-1413.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not confident
259,141,243,PT08_S4_NO2[960.0-2775.0] --> CO_GT[0.1-3.2],Not confident,"C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-1413.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
260,162,243,"PT08_S2_NMHC[383.0-1413.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not confident,"C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-1413.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
261,141,245,PT08_S4_NO2[960.0-2775.0] --> CO_GT[0.1-3.2],Not confident,"PT08_S2_NMHC[383.0-1413.0], PT08_S3_NOx[1420.0-2683.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
262,162,245,"PT08_S2_NMHC[383.0-1413.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not confident,"PT08_S2_NMHC[383.0-1413.0], PT08_S3_NOx[1420.0-2683.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
263,145,259,"C6H6_GT[0.1-15.1] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[306.0-1189.0], PT08_S3_NOx[322.0-1065.0], NO2_GT[267.0-340.0]",Not supported,"CO_GT[0.1-3.2], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> NO2_GT[267.0-340.0]",Not supported
264,145,273,"C6H6_GT[0.1-15.1] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[306.0-1189.0], PT08_S3_NOx[322.0-1065.0], NO2_GT[267.0-340.0]",Not supported,C6H6_GT[0.1-15.1] --> PT08_S1_CO[1881.0-2040.0],Not supported
265,202,273,"C6H6_GT[0.1-15.1] --> PT08_S1_CO[1881.0-2040.0], NOx_GT[2.0-416.0]",Not supported,C6H6_GT[0.1-15.1] --> PT08_S1_CO[1881.0-2040.0],Not supported
266,146,120,PT08_S1_CO[647.0-698.0] --> NOx_GT[517.0-1479.0],Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-553.0] --> NOx_GT[517.0-1479.0]",Not supported
267,173,120,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-553.0] --> NOx_GT[517.0-1479.0]",Not supported
268,286,120,"C6H6_GT[0.1-15.1] --> PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0]",Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-553.0] --> NOx_GT[517.0-1479.0]",Not supported
269,155,51,PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-32.0],Not supported,"PT08_S1_CO[647.0-1223.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-32.0]",Not supported
270,221,51,PT08_S3_NOx[869.0-2683.0] --> NO2_GT[2.0-32.0],Not supported,"PT08_S1_CO[647.0-1223.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-32.0]",Not supported
271,155,284,PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-32.0],Not supported,PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-160.0],Not supported
272,221,284,PT08_S3_NOx[869.0-2683.0] --> NO2_GT[2.0-32.0],Not supported,PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-160.0],Not supported
273,156,42,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0] --> C6H6_GT[0.1-15.1], PT08_S4_NO2[1731.0-2775.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0] --> C6H6_GT[0.1-15.1]",Not supported
274,317,42,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0] --> C6H6_GT[0.1-15.1]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0] --> C6H6_GT[0.1-15.1]",Not supported
275,167,80,"NOx_GT[2.0-416.0] --> C6H6_GT[0.1-2.3], NO2_GT[2.0-160.0], PT08_S4_NO2[551.0-1541.0]",Not confident,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0], PT08_S3_NOx[869.0-2683.0] --> C6H6_GT[0.1-15.1]",Not supported
276,306,80,NMHC_GT[7.0-193.0] --> C6H6_GT[0.1-15.1],Confident,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0], PT08_S3_NOx[869.0-2683.0] --> C6H6_GT[0.1-15.1]",Not supported
277,167,133,"NOx_GT[2.0-416.0] --> C6H6_GT[0.1-2.3], NO2_GT[2.0-160.0], PT08_S4_NO2[551.0-1541.0]",Not confident,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[134.0-340.0], PT08_S4_NO2[551.0-1285.0] --> C6H6_GT[0.1-15.1]",Not supported
278,220,133,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3]",Not confident,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[134.0-340.0], PT08_S4_NO2[551.0-1285.0] --> C6H6_GT[0.1-15.1]",Not supported
