,idRule_G,idRule_g,Rule_G,state_G,Rule_g,state_g
2460,32,1158,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-160.0]",Not supported
2461,48,1158,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-160.0]",Not supported
2462,123,1158,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-64.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-160.0]",Not supported
2463,254,1158,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-160.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-160.0]",Not supported
2464,451,1158,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1617.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-160.0]",Not supported
2465,486,1158,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1415.0] --> PT08_S2_NMHC[383.0-1284.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-160.0]",Not supported
2466,555,1158,"CO_GT[6.5-11.9] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-160.0]",Not supported
2467,556,1158,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1722.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-160.0]",Not supported
2468,688,1158,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-160.0]",Not supported
2469,21,1160,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-1095.0], PT08_S2_NMHC[383.0-900.0], PT08_S4_NO2[551.0-917.0] --> NO2_GT[2.0-226.0]",Confident
2470,48,1160,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-1095.0], PT08_S2_NMHC[383.0-900.0], PT08_S4_NO2[551.0-917.0] --> NO2_GT[2.0-226.0]",Confident
2471,996,1160,"PT08_S1_CO[647.0-1728.0], PT08_S4_NO2[551.0-1153.0] --> NMHC_GT[388.0-1189.0], PT08_S2_NMHC[383.0-498.0], NOx_GT[895.0-1479.0], NO2_GT[2.0-38.0]",Not supported,"PT08_S1_CO[647.0-1095.0], PT08_S2_NMHC[383.0-900.0], PT08_S4_NO2[551.0-917.0] --> NO2_GT[2.0-226.0]",Confident
2472,1049,1160,"PT08_S1_CO[647.0-1223.0], PT08_S4_NO2[551.0-1221.0] --> NO2_GT[2.0-152.0]",Not confident,"PT08_S1_CO[647.0-1095.0], PT08_S2_NMHC[383.0-900.0], PT08_S4_NO2[551.0-917.0] --> NO2_GT[2.0-226.0]",Confident
2473,1056,1160,"PT08_S1_CO[647.0-1479.0], PT08_S4_NO2[551.0-1028.0] --> PT08_S2_NMHC[383.0-708.0], NOx_GT[2.0-416.0], NO2_GT[2.0-144.0]",Not confident,"PT08_S1_CO[647.0-1095.0], PT08_S2_NMHC[383.0-900.0], PT08_S4_NO2[551.0-917.0] --> NO2_GT[2.0-226.0]",Confident
2474,21,1165,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2475,27,1165,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-160.0]",Not confident,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2476,29,1165,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2477,32,1165,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2478,36,1165,"PT08_S1_CO[647.0-897.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-160.0]",Not confident,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2479,39,1165,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-192.0]",Not confident,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2480,41,1165,"PT08_S1_CO[647.0-777.0] --> CO_GT[0.1-4.8], NO2_GT[2.0-160.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2481,48,1165,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2482,51,1165,PT08_S1_CO[647.0-967.0] --> NO2_GT[2.0-32.0],Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2483,100,1165,"PT08_S1_CO[647.0-855.0] --> PT08_S2_NMHC[383.0-772.0], NO2_GT[2.0-64.0]",Not confident,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2484,101,1165,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-96.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2485,123,1165,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-64.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2486,147,1165,PT08_S1_CO[647.0-839.0] --> NO2_GT[2.0-96.0],Not confident,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2487,254,1165,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-160.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2488,264,1165,"PT08_S1_CO[647.0-815.0] --> PT08_S2_NMHC[383.0-1092.0], NO2_GT[2.0-160.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2489,282,1165,"PT08_S1_CO[647.0-927.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-224.0]",Not confident,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2490,302,1165,"CO_GT[6.9-11.9], PT08_S1_CO[647.0-1351.0] --> PT08_S2_NMHC[383.0-1381.0], NO2_GT[2.0-64.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2491,394,1165,"PT08_S1_CO[647.0-791.0] --> PT08_S2_NMHC[383.0-1316.0], NO2_GT[2.0-160.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2492,438,1165,PT08_S1_CO[647.0-755.0] --> NO2_GT[2.0-192.0],Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2493,444,1165,"PT08_S1_CO[647.0-831.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-220.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2494,448,1165,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-224.0]",Not confident,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2495,451,1165,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1617.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2496,473,1165,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-772.0], NO2_GT[2.0-230.0]",Not confident,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2497,486,1165,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1415.0] --> PT08_S2_NMHC[383.0-1284.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2498,555,1165,"CO_GT[6.5-11.9] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2499,556,1165,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1722.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2500,688,1165,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2501,714,1165,"CO_GT[7.2-11.9], PT08_S1_CO[647.0-1626.0] --> PT08_S2_NMHC[383.0-1028.0], NO2_GT[2.0-146.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2502,746,1165,"CO_GT[8.1-11.9], PT08_S1_CO[647.0-1662.0] --> PT08_S2_NMHC[383.0-1284.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2503,831,1165,"CO_GT[8.1-11.9] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[2.0-96.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2504,847,1165,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1095.0] --> NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2505,852,1165,"CO_GT[8.1-11.9], PT08_S1_CO[647.0-1662.0] --> PT08_S2_NMHC[383.0-1036.0], NO2_GT[2.0-96.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2506,904,1165,"CO_GT[8.1-11.9] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[2.0-160.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2507,933,1165,"CO_GT[7.7-11.9], PT08_S1_CO[647.0-1662.0] --> PT08_S2_NMHC[383.0-1397.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2508,1024,1165,PT08_S1_CO[647.0-783.0] --> NO2_GT[2.0-96.0],Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2509,1041,1165,PT08_S1_CO[647.0-807.0] --> NO2_GT[2.0-160.0],Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2510,1131,1165,PT08_S1_CO[647.0-1151.0] --> NO2_GT[2.0-236.0],Not confident,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2511,1146,1165,PT08_S1_CO[647.0-811.0] --> NO2_GT[2.0-109.0],Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2512,1158,1165,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-160.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2513,1189,1165,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2514,1229,1165,"CO_GT[8.1-11.9], PT08_S1_CO[647.0-1722.0] --> PT08_S2_NMHC[383.0-1284.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2515,1252,1165,"PT08_S1_CO[647.0-791.0] --> CO_GT[0.1-4.8], NO2_GT[2.0-192.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2516,1255,1165,"CO_GT[6.7-11.9], PT08_S1_CO[647.0-1351.0] --> PT08_S2_NMHC[383.0-1434.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
2517,21,1189,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2518,27,1189,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-160.0]",Not confident,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2519,29,1189,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2520,36,1189,"PT08_S1_CO[647.0-897.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-160.0]",Not confident,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2521,39,1189,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-192.0]",Not confident,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2522,41,1189,"PT08_S1_CO[647.0-777.0] --> CO_GT[0.1-4.8], NO2_GT[2.0-160.0]",Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2523,48,1189,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2524,51,1189,PT08_S1_CO[647.0-967.0] --> NO2_GT[2.0-32.0],Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2525,100,1189,"PT08_S1_CO[647.0-855.0] --> PT08_S2_NMHC[383.0-772.0], NO2_GT[2.0-64.0]",Not confident,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2526,101,1189,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-96.0]",Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2527,147,1189,PT08_S1_CO[647.0-839.0] --> NO2_GT[2.0-96.0],Not confident,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2528,264,1189,"PT08_S1_CO[647.0-815.0] --> PT08_S2_NMHC[383.0-1092.0], NO2_GT[2.0-160.0]",Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2529,282,1189,"PT08_S1_CO[647.0-927.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-224.0]",Not confident,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2530,394,1189,"PT08_S1_CO[647.0-791.0] --> PT08_S2_NMHC[383.0-1316.0], NO2_GT[2.0-160.0]",Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2531,438,1189,PT08_S1_CO[647.0-755.0] --> NO2_GT[2.0-192.0],Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2532,444,1189,"PT08_S1_CO[647.0-831.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-220.0]",Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2533,448,1189,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-224.0]",Not confident,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2534,1024,1189,PT08_S1_CO[647.0-783.0] --> NO2_GT[2.0-96.0],Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2535,1041,1189,PT08_S1_CO[647.0-807.0] --> NO2_GT[2.0-160.0],Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2536,1146,1189,PT08_S1_CO[647.0-811.0] --> NO2_GT[2.0-109.0],Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2537,1252,1189,"PT08_S1_CO[647.0-791.0] --> CO_GT[0.1-4.8], NO2_GT[2.0-192.0]",Not supported,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
2538,21,1197,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-192.0]",Not confident
2539,48,1197,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-192.0]",Not confident
2540,21,1212,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2541,27,1212,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2542,29,1212,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2543,36,1212,"PT08_S1_CO[647.0-897.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2544,39,1212,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-192.0]",Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2545,41,1212,"PT08_S1_CO[647.0-777.0] --> CO_GT[0.1-4.8], NO2_GT[2.0-160.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2546,48,1212,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2547,51,1212,PT08_S1_CO[647.0-967.0] --> NO2_GT[2.0-32.0],Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2548,100,1212,"PT08_S1_CO[647.0-855.0] --> PT08_S2_NMHC[383.0-772.0], NO2_GT[2.0-64.0]",Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2549,101,1212,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-96.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2550,118,1212,"PT08_S1_CO[647.0-783.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-96.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2551,147,1212,PT08_S1_CO[647.0-839.0] --> NO2_GT[2.0-96.0],Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2552,215,1212,"PT08_S1_CO[647.0-807.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-144.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2553,264,1212,"PT08_S1_CO[647.0-815.0] --> PT08_S2_NMHC[383.0-1092.0], NO2_GT[2.0-160.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2554,282,1212,"PT08_S1_CO[647.0-927.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-224.0]",Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2555,308,1212,"PT08_S1_CO[647.0-839.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-208.0]",Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2556,386,1212,"PT08_S1_CO[647.0-807.0], PT08_S2_NMHC[383.0-1413.0] --> NO2_GT[2.0-96.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2557,394,1212,"PT08_S1_CO[647.0-791.0] --> PT08_S2_NMHC[383.0-1316.0], NO2_GT[2.0-160.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2558,444,1212,"PT08_S1_CO[647.0-831.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-220.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2559,448,1212,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-224.0]",Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2560,473,1212,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-772.0], NO2_GT[2.0-230.0]",Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2561,942,1212,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-192.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2562,1024,1212,PT08_S1_CO[647.0-783.0] --> NO2_GT[2.0-96.0],Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2563,1041,1212,PT08_S1_CO[647.0-807.0] --> NO2_GT[2.0-160.0],Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2564,1146,1212,PT08_S1_CO[647.0-811.0] --> NO2_GT[2.0-109.0],Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2565,1252,1212,"PT08_S1_CO[647.0-791.0] --> CO_GT[0.1-4.8], NO2_GT[2.0-192.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
2566,21,1219,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-817.0], PT08_S2_NMHC[383.0-676.0] --> NO2_GT[2.0-210.0]",Not supported
2567,27,1219,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-817.0], PT08_S2_NMHC[383.0-676.0] --> NO2_GT[2.0-210.0]",Not supported
