,idRule_G,idRule_g,Rule_G,state_G,Rule_g,state_g
4380,465,363,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3]",Confident,"CO_GT[0.1-1.0], PT08_S1_CO[647.0-1127.0], NOx_GT[2.0-172.0] --> C6H6_GT[0.1-11.0]",Confident
4381,508,363,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-10.1]",Confident,"CO_GT[0.1-1.0], PT08_S1_CO[647.0-1127.0], NOx_GT[2.0-172.0] --> C6H6_GT[0.1-11.0]",Confident
4382,566,363,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-8.7]",Confident,"CO_GT[0.1-1.0], PT08_S1_CO[647.0-1127.0], NOx_GT[2.0-172.0] --> C6H6_GT[0.1-11.0]",Confident
4388,836,363,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-8.7]",Confident,"CO_GT[0.1-1.0], PT08_S1_CO[647.0-1127.0], NOx_GT[2.0-172.0] --> C6H6_GT[0.1-11.0]",Confident
4392,1156,363,"PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-314.0] --> C6H6_GT[0.1-9.0]",Confident,"CO_GT[0.1-1.0], PT08_S1_CO[647.0-1127.0], NOx_GT[2.0-172.0] --> C6H6_GT[0.1-11.0]",Confident
4394,1282,363,"PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-319.0] --> C6H6_GT[0.1-9.0]",Confident,"CO_GT[0.1-1.0], PT08_S1_CO[647.0-1127.0], NOx_GT[2.0-172.0] --> C6H6_GT[0.1-11.0]",Confident
4397,603,373,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.1]",Confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-8.3]",Confident
4398,680,373,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-8.3]",Confident
4412,680,400,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Confident,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-224.0] --> C6H6_GT[0.1-5.5]",Confident
4421,680,418,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-162.0] --> C6H6_GT[0.1-6.2]",Confident
4427,465,450,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-11.9]",Confident
4428,528,450,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-11.9]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-11.9]",Confident
4466,569,548,"PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-384.0] --> C6H6_GT[0.1-8.8]",Confident,"PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-9.9]",Confident
4470,1156,548,"PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-314.0] --> C6H6_GT[0.1-9.0]",Confident,"PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-9.9]",Confident
4471,1282,548,"PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-319.0] --> C6H6_GT[0.1-9.0]",Confident,"PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-9.9]",Confident
4474,603,551,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-919.0], NOx_GT[2.0-366.0] --> C6H6_GT[0.1-8.1]",Confident
4475,680,551,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-919.0], NOx_GT[2.0-366.0] --> C6H6_GT[0.1-8.1]",Confident
4485,680,603,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.1]",Confident
4562,1282,1156,"PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-319.0] --> C6H6_GT[0.1-9.0]",Confident,"PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-314.0] --> C6H6_GT[0.1-9.0]",Confident
4754,160,108,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-21.5]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4755,191,108,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4756,236,108,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4757,286,108,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4759,382,108,"PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-419.0] --> C6H6_GT[0.1-23.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4761,426,108,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4762,447,108,"PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4763,533,108,"PT08_S1_CO[647.0-1487.0], NOx_GT[2.0-384.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4764,558,108,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-256.0] --> C6H6_GT[0.1-14.3]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4767,600,108,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4770,669,108,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-21.5]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4771,739,108,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1447.0], NOx_GT[2.0-296.0] --> C6H6_GT[0.1-11.9]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4772,759,108,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-13.5]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4774,794,108,"PT08_S1_CO[647.0-1415.0], NOx_GT[2.0-318.0] --> C6H6_GT[0.1-13.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4776,840,108,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4777,841,108,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4778,883,108,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-341.0] --> C6H6_GT[0.1-22.3]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4781,950,108,"CO_GT[0.1-5.2], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-18.3]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4782,969,108,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4783,1002,108,"PT08_S1_CO[647.0-1662.0], NOx_GT[2.0-224.0] --> C6H6_GT[0.1-17.9]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4784,1007,108,"PT08_S1_CO[647.0-1626.0], NOx_GT[2.0-328.0] --> C6H6_GT[0.1-19.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4786,1046,108,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-13.0]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4787,1101,108,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-294.0] --> C6H6_GT[0.1-19.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4788,1134,108,"PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-20.7]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4790,1174,108,"CO_GT[0.1-3.6], PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4791,1196,108,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-18.3]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4792,1202,108,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4793,1211,108,"CO_GT[0.1-3.8], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-16.7]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4794,1224,108,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4795,1246,108,"PT08_S1_CO[647.0-1544.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-23.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4796,1247,108,"CO_GT[0.1-5.0], PT08_S1_CO[647.0-1520.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-13.5]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1247.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-23.9]",Confident
4914,191,188,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4916,236,188,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4917,286,188,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4918,447,188,"PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4919,566,188,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-8.7]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4921,589,188,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4922,600,188,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4924,836,188,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-8.7]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4925,840,188,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4926,841,188,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4928,950,188,"CO_GT[0.1-5.2], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-18.3]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4929,969,188,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4930,1174,188,"CO_GT[0.1-3.6], PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4931,1196,188,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-18.3]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4932,1202,188,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4933,1211,188,"CO_GT[0.1-3.8], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-16.7]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
4934,1224,188,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-19.9]",Confident
5029,684,417,"C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1541.0] --> PT08_S2_NMHC[383.0-1156.0]",Confident,"C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[383.0-1156.0]",Confident
5031,1178,417,"C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1413.0] --> PT08_S2_NMHC[383.0-900.0]",Confident,"C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[383.0-1156.0]",Confident
5097,206,202,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5099,362,202,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5100,376,202,"CO_GT[0.1-0.9], PT08_S1_CO[647.0-1231.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-16.7]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5101,406,202,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-10.3]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5102,443,202,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-17.1]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5103,528,202,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-11.9]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5104,589,202,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5105,646,202,"CO_GT[0.1-1.2], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5106,738,202,"PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-11.5]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5107,836,202,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-8.7]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5108,840,202,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5109,841,202,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5111,969,202,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5112,1134,202,"PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-20.7]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5113,1179,202,PT08_S1_CO[647.0-1223.0] --> C6H6_GT[0.1-15.1],Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5114,1211,202,"CO_GT[0.1-3.8], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-16.7]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5116,1224,202,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-21.5]",Confident
5153,252,81,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5154,286,81,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5155,426,81,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5156,527,81,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5157,533,81,"PT08_S1_CO[647.0-1487.0], NOx_GT[2.0-384.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5158,558,81,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-256.0] --> C6H6_GT[0.1-14.3]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5160,618,81,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-12.7]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5162,759,81,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5163,794,81,"PT08_S1_CO[647.0-1415.0], NOx_GT[2.0-318.0] --> C6H6_GT[0.1-13.1]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5165,841,81,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5166,898,81,"PT08_S1_CO[647.0-1463.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-10.5]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5168,928,81,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-10.3]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5169,969,81,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5170,1002,81,"PT08_S1_CO[647.0-1662.0], NOx_GT[2.0-224.0] --> C6H6_GT[0.1-17.9]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5171,1046,81,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-13.0]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
