idRule,Rule,state
435,"PT08_S1_CO[647.0-935.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-96.0]",Confident
436,"CO_GT[0.1-3.2] --> C6H6_GT[25.7-63.7], NOx_GT[2.0-416.0]",Not supported
437,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-1626.0], NOx_GT[2.0-240.0]",Not supported
438,PT08_S1_CO[647.0-755.0] --> NO2_GT[2.0-192.0],Not supported
439,"NO2_GT[2.0-142.0] --> PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-52.0]",Not confident
440,"PT08_S1_CO[647.0-1512.0], C6H6_GT[32.2-63.7] --> NMHC_GT[306.0-1189.0], PT08_S2_NMHC[383.0-604.0]",Not supported
441,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0] --> PT08_S2_NMHC[383.0-900.0], NOx_GT[816.0-1479.0], NO2_GT[2.0-64.0]",Not supported
442,"NMHC_GT[7.0-274.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S2_NMHC[383.0-1156.0]",Not supported
443,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-17.1]",Confident
444,"PT08_S1_CO[647.0-831.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-220.0]",Not supported
445,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not supported
446,"PT08_S1_CO[647.0-1479.0], C6H6_GT[0.1-15.1], NOx_GT[2.0-288.0] --> NO2_GT[2.0-32.0]",Not supported
447,"PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-15.1]",Confident
448,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-224.0]",Not confident
449,"NOx_GT[517.0-1479.0], PT08_S4_NO2[1731.0-2775.0] --> C6H6_GT[25.7-63.7]",Not supported
450,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-11.9]",Confident
451,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1617.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported
452,"C6H6_GT[0.1-11.9], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-224.0]",Not confident
453,"CO_GT[9.9-11.9], PT08_S1_CO[647.0-1553.0] --> PT08_S2_NMHC[383.0-528.0]",Not supported
454,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1415.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-47.0]",Not supported
455,"PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0], NO2_GT[2.0-256.0] --> PT08_S3_NOx[322.0-1065.0]",Not supported
456,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0]",Not supported
457,NOx_GT[2.0-164.0] --> NO2_GT[267.0-340.0],Not supported
458,"CO_GT[0.1-6.0], PT08_S1_CO[647.0-711.0], NOx_GT[2.0-513.0] --> NMHC_GT[7.0-47.0]",Not supported
459,NOx_GT[583.0-1479.0] --> NO2_GT[295.0-340.0],Not supported
460,PT08_S4_NO2[1991.0-2775.0] --> PT08_S3_NOx[1420.0-2683.0],Not supported
461,"NO2_GT[2.0-32.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1319.0], C6H6_GT[0.1-15.1]",Not supported
462,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1580.0],Not supported
463,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Not supported
464,"PT08_S1_CO[647.0-1159.0], PT08_S2_NMHC[383.0-548.0] --> NO2_GT[2.0-96.0]",Not supported
465,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3]",Confident
466,PT08_S4_NO2[1926.0-2775.0] --> PT08_S3_NOx[1705.0-2683.0],Not supported
467,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-288.0] --> PT08_S2_NMHC[383.0-644.0]",Not confident
468,"C6H6_GT[32.2-63.7], NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-288.0]",Not supported
469,"NMHC_GT[7.0-104.0], C6H6_GT[0.1-21.5], PT08_S4_NO2[1991.0-2775.0] --> NOx_GT[2.0-314.0]",Not supported
470,"PT08_S2_NMHC[1451.0-2214.0], PT08_S4_NO2[551.0-759.0] --> NO2_GT[2.0-32.0]",Not supported
471,"NO2_GT[2.0-64.0] --> PT08_S1_CO[647.0-1015.0], NOx_GT[2.0-320.0]",Confident
472,"C6H6_GT[0.1-2.3], PT08_S4_NO2[551.0-1285.0] --> CO_GT[0.1-3.2]",Not confident
473,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-772.0], NO2_GT[2.0-230.0]",Not confident
474,"PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-168.0] --> C6H6_GT[0.1-14.7]",Confident
475,PT08_S1_CO[647.0-779.0] --> PT08_S2_NMHC[383.0-518.0],Not supported
476,"PT08_S1_CO[647.0-1203.0], NOx_GT[517.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-192.0]",Not supported
477,"NO2_GT[2.0-96.0] --> PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-96.0]",Not confident
478,"PT08_S3_NOx[1420.0-2683.0], PT08_S4_NO2[1926.0-2775.0] --> PT08_S1_CO[647.0-1580.0]",Not supported
479,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NOx_GT[517.0-1479.0]",Not supported
480,"CO_GT[0.1-0.4], PT08_S1_CO[647.0-1542.0], NOx_GT[2.0-96.0] --> C6H6_GT[0.1-2.3]",Not supported
481,"NOx_GT[517.0-1479.0], PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1544.0], PT08_S2_NMHC[383.0-1156.0]",Not supported
482,"NMHC_GT[7.0-193.0] --> PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0]",Not supported
483,"PT08_S1_CO[647.0-1351.0], PT08_S4_NO2[551.0-759.0] --> NO2_GT[2.0-208.0]",Not supported
484,"CO_GT[0.1-2.5], PT08_S1_CO[647.0-1824.0], NOx_GT[2.0-305.0] --> NMHC_GT[7.0-202.0], PT08_S2_NMHC[1776.0-2214.0]",Not supported
485,"NMHC_GT[7.0-55.0], PT08_S4_NO2[2245.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-256.0]",Not supported
486,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1415.0] --> PT08_S2_NMHC[383.0-1284.0], NO2_GT[2.0-32.0]",Not supported
487,"PT08_S3_NOx[1803.0-2683.0], PT08_S4_NO2[1826.0-2775.0] --> PT08_S1_CO[647.0-1598.0]",Not supported
488,"PT08_S1_CO[647.0-1479.0], PT08_S3_NOx[322.0-553.0] --> NO2_GT[2.0-224.0]",Confident
489,"PT08_S1_CO[647.0-1479.0], NMHC_GT[7.0-274.0], NOx_GT[2.0-416.0], NO2_GT[2.0-160.0] --> PT08_S3_NOx[322.0-334.0]",Not supported
490,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> NMHC_GT[7.0-274.0]",Not confident
491,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-1834.0], NOx_GT[2.0-360.0]",Not supported
492,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1284.0], NOx_GT[550.0-1479.0]",Not supported
493,"PT08_S1_CO[647.0-1722.0], PT08_S2_NMHC[383.0-580.0] --> NO2_GT[2.0-160.0]",Not supported
494,"C6H6_GT[0.1-2.3], PT08_S4_NO2[551.0-1413.0] --> NMHC_GT[7.0-55.0]",Not supported
495,"C6H6_GT[0.1-8.3], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-192.0]",Not confident
496,"C6H6_GT[0.1-21.5], PT08_S4_NO2[2141.0-2775.0] --> NMHC_GT[658.0-1189.0]",Not supported
497,"CO_GT[0.1-2.9], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-224.0] --> NMHC_GT[7.0-193.0]",Not supported
498,"NO2_GT[2.0-52.0] --> PT08_S1_CO[647.0-903.0], NOx_GT[2.0-149.0]",Not confident
499,"PT08_S3_NOx[322.0-1065.0] --> NOx_GT[2.0-416.0], NO2_GT[2.0-32.0]",Not supported
500,NMHC_GT[7.0-274.0] --> NO2_GT[295.0-340.0],Not supported
501,"CO_GT[8.1-11.9], PT08_S1_CO[647.0-1544.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
502,"CO_GT[0.1-2.5], PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-50.0] --> C6H6_GT[0.1-7.0]",Confident
503,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-96.0] --> C6H6_GT[0.1-7.9]",Confident
504,"CO_GT[11.5-11.9], PT08_S1_CO[647.0-1580.0], PT08_S3_NOx[322.0-969.0] --> PT08_S2_NMHC[383.0-900.0]",Not supported
505,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1423.0], NOx_GT[2.0-336.0] --> NMHC_GT[7.0-301.0]",Not confident
506,"PT08_S4_NO2[1795.0-2775.0] --> PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-32.0]",Not supported
507,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1617.0] --> PT08_S2_NMHC[383.0-1413.0]",Not supported
508,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-10.1]",Confident
509,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-553.0]",Not supported
510,"NMHC_GT[7.0-274.0] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[2.0-160.0]",Not supported
511,"CO_GT[0.1-2.2], PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-160.0] --> NMHC_GT[7.0-301.0]",Not supported
512,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1662.0], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-32.0] --> NMHC_GT[7.0-193.0]",Not supported
513,"CO_GT[0.1-5.8], PT08_S1_CO[647.0-1231.0], NOx_GT[2.0-300.0] --> NMHC_GT[7.0-49.0]",Not supported
514,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> PT08_S2_NMHC[383.0-1156.0]",Confident
515,"PT08_S1_CO[647.0-1351.0], NOx_GT[816.0-1479.0] --> NO2_GT[2.0-96.0]",Not supported
516,CO_GT[0.1-6.4] --> PT08_S3_NOx[322.0-553.0],Not confident
517,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-320.0] --> NMHC_GT[7.0-193.0]",Not supported
518,"PT08_S1_CO[647.0-1588.0], C6H6_GT[0.1-21.5] --> PT08_S2_NMHC[383.0-676.0]",Not confident
519,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-481.0] --> NMHC_GT[7.0-193.0]",Not supported
520,"NO2_GT[2.0-144.0] --> PT08_S1_CO[647.0-971.0], NOx_GT[2.0-282.0]",Not confident
521,"C6H6_GT[0.1-5.5], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-224.0]",Not confident
522,"PT08_S2_NMHC[1776.0-2214.0], PT08_S4_NO2[551.0-1543.0] --> NO2_GT[2.0-113.0]",Not supported
523,"PT08_S4_NO2[2044.0-2775.0] --> PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-449.0]",Not supported
524,"C6H6_GT[0.1-21.5], PT08_S4_NO2[1731.0-2775.0] --> NOx_GT[2.0-416.0]",Not confident
525,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1063.0], NOx_GT[2.0-248.0] --> NMHC_GT[7.0-301.0]",Not supported
526,PT08_S1_CO[647.0-1722.0] --> NMHC_GT[658.0-1189.0],Not supported
527,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-15.1]",Confident
528,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-11.9]",Confident
529,"PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1580.0], NOx_GT[2.0-416.0]",Not confident
530,"PT08_S1_CO[647.0-1617.0], NMHC_GT[306.0-1189.0], C6H6_GT[0.1-21.5] --> NO2_GT[2.0-160.0]",Not supported
531,"PT08_S1_CO[647.0-1255.0], NOx_GT[517.0-1479.0] --> NO2_GT[2.0-32.0]",Not supported
532,"PT08_S2_NMHC[1776.0-2214.0] --> PT08_S1_CO[647.0-871.0], NOx_GT[2.0-64.0]",Not supported
533,"PT08_S1_CO[647.0-1487.0], NOx_GT[2.0-384.0] --> C6H6_GT[0.1-15.1]",Confident
534,"CO_GT[0.1-2.7], PT08_S4_NO2[1811.0-2775.0] --> PT08_S1_CO[647.0-711.0]",Not supported
535,NOx_GT[816.0-1479.0] --> NO2_GT[267.0-340.0],Not supported
536,"PT08_S3_NOx[322.0-553.0] --> CO_GT[0.1-6.4], C6H6_GT[25.7-63.7]",Not supported
537,"PT08_S3_NOx[322.0-809.0] --> CO_GT[0.1-5.6], C6H6_GT[35.9-63.7]",Not supported
538,"PT08_S1_CO[647.0-1463.0], NOx_GT[854.0-1479.0], PT08_S3_NOx[322.0-415.0] --> NO2_GT[2.0-208.0]",Not supported
539,"NOx_GT[653.0-1479.0], PT08_S4_NO2[1917.0-2775.0] --> PT08_S1_CO[647.0-1512.0]",Not supported
540,"PT08_S1_CO[647.0-1479.0], NOx_GT[816.0-1479.0] --> NO2_GT[2.0-64.0]",Not supported
541,"CO_GT[0.1-5.6], C6H6_GT[32.2-63.7] --> PT08_S3_NOx[322.0-713.0]",Not supported
542,"CO_GT[8.0-11.9], PT08_S1_CO[647.0-1415.0], NOx_GT[2.0-224.0] --> NMHC_GT[7.0-87.0]",Not supported
543,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5], PT08_S2_NMHC[383.0-644.0]",Not supported
544,"NMHC_GT[7.0-274.0], PT08_S3_NOx[322.0-553.0] --> NO2_GT[267.0-340.0]",Not supported
545,"PT08_S2_NMHC[383.0-880.0], PT08_S3_NOx[322.0-1150.0], PT08_S4_NO2[2775.0-2775.0] --> NOx_GT[1155.0-1479.0]",Not supported
546,"PT08_S4_NO2[1763.0-2775.0] --> PT08_S1_CO[647.0-1603.0], NOx_GT[2.0-252.0]",Not confident
547,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1285.0]",Not confident
548,"PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-9.9]",Confident
549,"PT08_S3_NOx[322.0-553.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1]",Not supported
550,"PT08_S1_CO[647.0-971.0] --> PT08_S2_NMHC[383.0-1371.0], NO2_GT[2.0-256.0]",Not confident
551,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-919.0], NOx_GT[2.0-366.0] --> C6H6_GT[0.1-8.1]",Confident
552,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-224.0] --> NMHC_GT[7.0-231.0]",Not supported
553,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1127.0], NOx_GT[2.0-303.0] --> PT08_S2_NMHC[383.0-676.0]",Not confident
554,PT08_S1_CO[647.0-1804.0] --> NMHC_GT[658.0-1189.0],Not supported
555,"CO_GT[6.5-11.9] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[2.0-32.0]",Not supported
556,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1722.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported
557,"NMHC_GT[7.0-274.0] --> PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0]",Not supported
558,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-256.0] --> C6H6_GT[0.1-14.3]",Confident
559,"C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-1156.0] --> CO_GT[0.1-6.4], PT08_S1_CO[647.0-967.0]",Not confident
560,"NOx_GT[2.0-416.0], PT08_S4_NO2[2503.0-2775.0] --> PT08_S1_CO[647.0-1804.0], NO2_GT[2.0-32.0]",Not supported
561,PT08_S4_NO2[1885.0-2775.0] --> PT08_S3_NOx[1705.0-2683.0],Not supported
562,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-5.5], NOx_GT[2.0-416.0] --> NO2_GT[2.0-192.0]",Confident
563,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-96.0] --> C6H6_GT[0.1-19.9], PT08_S3_NOx[322.0-553.0]",Not supported
564,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-320.0] --> PT08_S2_NMHC[383.0-964.0]",Confident
565,"PT08_S1_CO[647.0-805.0], NOx_GT[2.0-409.0] --> C6H6_GT[0.1-21.5], PT08_S2_NMHC[1451.0-2214.0]",Not supported
566,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-8.7]",Confident
567,"CO_GT[0.1-3.2], C6H6_GT[25.7-63.7] --> PT08_S3_NOx[322.0-1329.0]",Not supported
568,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1544.0], NOx_GT[2.0-513.0]",Not confident
569,"PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-384.0] --> C6H6_GT[0.1-8.8]",Confident
570,"PT08_S2_NMHC[1451.0-2214.0], PT08_S4_NO2[551.0-1028.0] --> NO2_GT[2.0-32.0]",Not supported
571,"C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
572,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[383.0-660.0]",Not supported
573,"C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-256.0]",Not confident
574,PT08_S1_CO[647.0-905.0] --> PT08_S2_NMHC[383.0-892.0],Confident
575,"NMHC_GT[7.0-39.0], PT08_S4_NO2[2397.0-2775.0] --> PT08_S2_NMHC[383.0-1446.0]",Not supported
576,"NMHC_GT[7.0-23.0] --> NOx_GT[2.0-481.0], NO2_GT[2.0-152.0]",Not supported
577,"C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1541.0] --> PT08_S2_NMHC[383.0-900.0]",Not confident
578,"CO_GT[0.1-5.6], PT08_S1_CO[647.0-959.0], NOx_GT[2.0-96.0] --> PT08_S2_NMHC[383.0-644.0]",Not confident
579,"CO_GT[0.1-6.4], NMHC_GT[306.0-1189.0] --> PT08_S3_NOx[322.0-553.0]",Not supported
580,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1095.0], PT08_S3_NOx[322.0-809.0] --> PT08_S2_NMHC[383.0-1413.0], NOx_GT[2.0-160.0]",Not supported
581,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3] --> NO2_GT[2.0-160.0]",Not confident
582,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1], NO2_GT[2.0-32.0], PT08_S4_NO2[551.0-1541.0]",Not supported
583,"PT08_S1_CO[647.0-903.0], C6H6_GT[0.1-15.1] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-96.0]",Not confident
584,"NMHC_GT[524.0-1189.0] --> CO_GT[0.1-2.4], C6H6_GT[42.8-63.7], PT08_S4_NO2[1991.0-2775.0]",Not supported
585,"NMHC_GT[7.0-71.0], C6H6_GT[0.1-21.5], NO2_GT[2.0-32.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S2_NMHC[383.0-1188.0]",Not supported
586,"CO_GT[0.1-2.4], PT08_S1_CO[647.0-1224.0], NOx_GT[2.0-216.0] --> NMHC_GT[7.0-258.0]",Not supported
587,"C6H6_GT[0.1-20.3], PT08_S2_NMHC[383.0-548.0] --> CO_GT[0.1-4.4], PT08_S1_CO[647.0-807.0]",Not supported
588,"CO_GT[0.1-2.8], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-112.0] --> PT08_S2_NMHC[383.0-1116.0]",Confident
589,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident
590,"NMHC_GT[7.0-193.0] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[2.0-224.0]",Not supported
591,"PT08_S3_NOx[322.0-681.0], NO2_GT[267.0-340.0], PT08_S4_NO2[1763.0-2775.0] --> CO_GT[0.1-1.4]",Not supported
592,"NMHC_GT[7.0-55.0] --> PT08_S1_CO[647.0-698.0], NOx_GT[2.0-449.0]",Not supported
593,"NMHC_GT[7.0-55.0] --> PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-288.0]",Not supported
594,"CO_GT[0.1-2.8], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-32.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
595,"NMHC_GT[7.0-210.0] --> NOx_GT[2.0-160.0], NO2_GT[2.0-208.0]",Confident
596,PT08_S4_NO2[1880.0-2775.0] --> PT08_S3_NOx[1420.0-2683.0],Not supported
597,"PT08_S4_NO2[2605.0-2775.0] --> CO_GT[0.1-2.3], PT08_S1_CO[647.0-1584.0]",Not supported
598,"CO_GT[0.1-5.4], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-5.5]",Not confident
599,"C6H6_GT[0.1-15.9], PT08_S4_NO2[551.0-561.0] --> PT08_S2_NMHC[383.0-1156.0]",Not supported
600,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
601,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-96.0] --> PT08_S2_NMHC[383.0-644.0]",Not confident
602,"CO_GT[0.1-2.1], PT08_S1_CO[647.0-783.0], NOx_GT[2.0-513.0] --> PT08_S2_NMHC[383.0-532.0]",Not supported
603,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.1]",Confident
604,"PT08_S1_CO[647.0-1031.0], NOx_GT[517.0-1479.0] --> PT08_S2_NMHC[383.0-580.0]",Not supported
605,"PT08_S1_CO[647.0-698.0] --> PT08_S2_NMHC[383.0-1413.0], NOx_GT[2.0-416.0]",Not supported
606,"NMHC_GT[7.0-274.0], PT08_S3_NOx[322.0-809.0] --> CO_GT[0.1-3.2], NO2_GT[267.0-340.0]",Not supported
607,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1804.0], C6H6_GT[0.1-15.1] --> PT08_S2_NMHC[383.0-1028.0], NO2_GT[2.0-96.0]",Not supported
608,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-21.5], NO2_GT[2.0-224.0], PT08_S4_NO2[551.0-759.0]",Not supported
609,"NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-449.0]",Not confident
610,"PT08_S1_CO[647.0-775.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-10.3], PT08_S4_NO2[551.0-1028.0]",Not supported
611,"PT08_S4_NO2[2416.0-2775.0] --> PT08_S1_CO[647.0-1617.0], NOx_GT[816.0-1479.0]",Not supported
612,"CO_GT[0.1-6.0], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-256.0] --> PT08_S2_NMHC[383.0-1092.0]",Confident
613,PT08_S1_CO[647.0-1031.0] --> PT08_S2_NMHC[383.0-676.0],Not confident
614,"PT08_S1_CO[647.0-1366.0], NOx_GT[2.0-64.0] --> C6H6_GT[0.1-1.8]",Not supported
615,"PT08_S2_NMHC[383.0-644.0] --> CO_GT[0.1-6.4], NOx_GT[816.0-1479.0]",Not supported
616,"CO_GT[0.1-5.6], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-32.0] --> NMHC_GT[7.0-254.0]",Not supported
617,"PT08_S2_NMHC[1451.0-2214.0], PT08_S4_NO2[551.0-759.0] --> NO2_GT[2.0-64.0]",Not supported
618,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-12.7]",Confident
619,PT08_S4_NO2[1885.0-2775.0] --> PT08_S1_CO[647.0-1351.0],Not supported
620,"NO2_GT[2.0-96.0] --> PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0]",Not confident
621,"CO_GT[0.1-4.9], PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-449.0] --> NMHC_GT[7.0-62.0]",Not supported
622,"CO_GT[0.1-0.4], PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Not supported
623,"PT08_S4_NO2[2503.0-2775.0] --> PT08_S1_CO[647.0-1722.0], C6H6_GT[25.7-63.7]",Not supported
624,"PT08_S1_CO[647.0-839.0], PT08_S2_NMHC[383.0-1092.0] --> NO2_GT[2.0-192.0]",Not confident
625,"CO_GT[8.1-11.9], PT08_S1_CO[647.0-1662.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
626,"CO_GT[0.1-3.2], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1095.0]",Not supported
627,"NO2_GT[2.0-80.0] --> PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-240.0], PT08_S3_NOx[322.0-553.0]",Not supported
628,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-288.0] --> NMHC_GT[7.0-301.0]",Not supported
629,"CO_GT[0.1-5.2], PT08_S1_CO[647.0-1507.0], NOx_GT[2.0-120.0] --> C6H6_GT[0.1-13.5]",Confident
630,"PT08_S3_NOx[1420.0-2683.0] --> CO_GT[0.1-1.6], NMHC_GT[7.0-274.0], C6H6_GT[28.9-63.7]",Not supported
631,"PT08_S3_NOx[1526.0-2683.0], PT08_S4_NO2[1827.0-2775.0] --> PT08_S1_CO[647.0-1544.0]",Not supported
632,"NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-352.0]",Confident
633,"PT08_S1_CO[647.0-1351.0], NOx_GT[517.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-160.0]",Not supported
634,PT08_S1_CO[647.0-698.0] --> C6H6_GT[0.1-15.1],Not supported
635,"PT08_S1_CO[647.0-775.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-0.7]",Not supported
636,"NMHC_GT[7.0-193.0] --> CO_GT[0.1-6.4], NOx_GT[2.0-352.0], PT08_S3_NOx[322.0-1065.0], PT08_S4_NO2[551.0-1413.0]",Not supported
637,"PT08_S3_NOx[1420.0-2683.0], PT08_S4_NO2[1827.0-2775.0] --> PT08_S1_CO[647.0-1512.0]",Not supported
