idRule,V,L,U,Side
510,NO2_GT,0,154,Y
511,CO_GT,0,21,X
511,PT08_S1_CO,0,400,X
511,NOx_GT,0,156,X
511,NMHC_GT,0,252,Y
512,CO_GT,0,39,X
512,PT08_S1_CO,0,944,X
512,PT08_S2_NMHC,0,220,X
512,NOx_GT,0,28,X
512,NMHC_GT,0,172,Y
513,CO_GT,0,57,X
513,PT08_S1_CO,0,536,X
513,NOx_GT,0,296,X
513,NMHC_GT,0,38,Y
514,CO_GT,0,47,X
514,PT08_S1_CO,0,912,X
514,NOx_GT,0,348,X
514,PT08_S2_NMHC,0,732,Y
515,PT08_S1_CO,0,656,X
515,NOx_GT,768,924,X
515,NO2_GT,0,90,Y
516,CO_GT,0,63,X
516,PT08_S3_NOx,0,196,Y
517,CO_GT,0,63,X
517,PT08_S1_CO,0,592,X
517,NOx_GT,0,316,X
517,NMHC_GT,0,172,Y
518,PT08_S1_CO,0,888,X
518,C6H6_GT,0,214,X
518,PT08_S2_NMHC,0,252,Y
519,CO_GT,0,63,X
519,PT08_S1_CO,0,400,X
519,NOx_GT,0,476,X
519,NMHC_GT,0,172,Y
520,NO2_GT,0,138,X
520,PT08_S1_CO,0,276,Y
520,NOx_GT,0,278,Y
521,C6H6_GT,0,54,X
521,PT08_S2_NMHC,0,732,X
521,NO2_GT,0,218,Y
522,PT08_S2_NMHC,1216,1244,X
522,PT08_S4_NO2,0,836,X
522,NO2_GT,0,107,Y
523,PT08_S4_NO2,1329,1602,X
523,PT08_S1_CO,0,912,Y
523,NOx_GT,0,444,Y
524,C6H6_GT,0,214,X
524,PT08_S4_NO2,1024,1602,X
524,NOx_GT,0,412,Y
525,CO_GT,0,63,X
525,PT08_S1_CO,0,368,X
525,NOx_GT,0,244,X
525,NMHC_GT,0,252,Y
526,PT08_S1_CO,0,976,X
526,NMHC_GT,384,428,Y
527,PT08_S1_CO,0,976,X
527,NOx_GT,0,156,X
527,C6H6_GT,0,150,Y
528,PT08_S1_CO,0,528,X
528,NOx_GT,0,476,X
528,C6H6_GT,0,118,Y
529,PT08_S4_NO2,1152,1602,X
529,PT08_S1_CO,0,880,Y
529,NOx_GT,0,412,Y
530,PT08_S1_CO,0,912,X
530,NMHC_GT,256,428,X
530,C6H6_GT,0,214,X
530,NO2_GT,0,154,Y
531,PT08_S1_CO,0,560,X
531,NOx_GT,512,924,X
531,NO2_GT,0,26,Y
532,PT08_S2_NMHC,1216,1244,X
532,PT08_S1_CO,0,176,Y
532,NOx_GT,0,60,Y
533,PT08_S1_CO,0,792,X
533,NOx_GT,0,380,X
533,C6H6_GT,0,150,Y
534,CO_GT,0,26,X
534,PT08_S4_NO2,1104,1602,X
534,PT08_S1_CO,0,24,Y
535,NOx_GT,768,924,X
535,NO2_GT,256,282,Y
536,PT08_S3_NOx,0,196,X
536,CO_GT,0,63,Y
536,C6H6_GT,256,406,Y
537,PT08_S3_NOx,0,452,X
537,CO_GT,0,55,Y
537,C6H6_GT,352,406,Y
538,PT08_S1_CO,0,768,X
538,NOx_GT,792,924,X
538,PT08_S3_NOx,0,60,X
538,NO2_GT,0,202,Y
539,NOx_GT,640,924,X
539,PT08_S4_NO2,1208,1602,X
539,PT08_S1_CO,0,816,Y
540,PT08_S1_CO,0,784,X
540,NOx_GT,768,924,X
540,NO2_GT,0,58,Y
541,CO_GT,0,55,X
541,C6H6_GT,320,406,X
541,PT08_S3_NOx,0,356,Y
542,CO_GT,79,95,X
542,PT08_S1_CO,0,720,X
542,NOx_GT,0,220,X
542,NMHC_GT,0,76,Y
543,PT08_S1_CO,0,144,X
543,NOx_GT,0,412,X
543,C6H6_GT,0,54,Y
543,PT08_S2_NMHC,0,220,Y
544,NMHC_GT,0,236,X
544,PT08_S3_NOx,0,196,X
544,NO2_GT,256,282,Y
545,PT08_S2_NMHC,0,456,X
545,PT08_S3_NOx,0,793,X
545,PT08_S4_NO2,1602,1602,X
545,NOx_GT,897,924,Y
546,PT08_S4_NO2,1056,1602,X
546,PT08_S1_CO,0,900,Y
546,NOx_GT,0,248,Y
547,PT08_S1_CO,0,528,X
547,NOx_GT,0,412,X
547,C6H6_GT,0,150,Y
547,PT08_S4_NO2,0,578,Y
548,PT08_S1_CO,0,336,X
548,NOx_GT,0,284,X
548,C6H6_GT,0,98,Y
549,PT08_S3_NOx,0,196,X
549,PT08_S4_NO2,1024,1602,X
549,PT08_S1_CO,0,528,Y
549,C6H6_GT,0,150,Y
550,PT08_S1_CO,0,276,X
550,PT08_S2_NMHC,0,946,Y
550,NO2_GT,0,250,Y
551,CO_GT,0,31,X
551,PT08_S1_CO,0,224,X
551,NOx_GT,0,362,X
551,C6H6_GT,0,80,Y
552,CO_GT,0,63,X
552,PT08_S1_CO,0,592,X
552,NOx_GT,0,220,X
552,NMHC_GT,0,204,Y
553,CO_GT,0,15,X
553,PT08_S1_CO,0,432,X
553,NOx_GT,0,299,X
553,PT08_S2_NMHC,0,252,Y
554,PT08_S1_CO,0,1008,X
554,NMHC_GT,384,428,Y
555,CO_GT,64,95,X
555,PT08_S2_NMHC,0,220,Y
555,NOx_GT,0,412,Y
555,NO2_GT,0,26,Y
556,CO_GT,64,95,X
556,PT08_S1_CO,0,976,X
556,PT08_S2_NMHC,0,732,Y
556,NO2_GT,0,26,Y
557,NMHC_GT,0,236,X
557,PT08_S1_CO,0,16,Y
557,NOx_GT,0,412,Y
558,PT08_S1_CO,0,784,X
558,NOx_GT,0,252,X
558,C6H6_GT,0,142,Y
559,C6H6_GT,0,214,X
559,PT08_S2_NMHC,0,732,X
559,CO_GT,0,63,Y
559,PT08_S1_CO,0,272,Y
560,NOx_GT,0,412,X
560,PT08_S4_NO2,1568,1602,X
560,PT08_S1_CO,0,1008,Y
560,NO2_GT,0,26,Y
561,PT08_S4_NO2,1176,1602,X
561,PT08_S3_NOx,1152,1220,Y
562,PT08_S1_CO,0,528,X
562,C6H6_GT,0,54,X
562,NOx_GT,0,412,X
562,NO2_GT,0,186,Y
563,CO_GT,64,95,X
563,PT08_S1_CO,0,272,X
563,NOx_GT,0,92,X
563,C6H6_GT,0,198,Y
563,PT08_S3_NOx,0,196,Y
564,CO_GT,0,63,X
564,PT08_S1_CO,0,464,X
564,NOx_GT,0,316,X
564,PT08_S2_NMHC,0,540,Y
565,PT08_S1_CO,0,110,X
565,NOx_GT,0,405,X
565,C6H6_GT,0,214,Y
565,PT08_S2_NMHC,1024,1244,Y
566,CO_GT,0,15,X
566,PT08_S1_CO,0,560,X
566,NOx_GT,0,412,X
566,C6H6_GT,0,86,Y
567,CO_GT,0,31,X
567,C6H6_GT,256,406,X
567,PT08_S3_NOx,0,964,Y
568,PT08_S4_NO2,1024,1602,X
568,PT08_S1_CO,0,848,Y
568,NOx_GT,0,508,Y
569,PT08_S1_CO,0,400,X
569,NOx_GT,0,380,X
569,C6H6_GT,0,87,Y
570,PT08_S2_NMHC,1024,1244,X
570,PT08_S4_NO2,0,322,X
570,NO2_GT,0,26,Y
571,C6H6_GT,0,150,X
571,PT08_S4_NO2,0,578,X
571,PT08_S2_NMHC,1024,1244,Y
572,PT08_S1_CO,0,144,X
572,NOx_GT,0,412,X
572,PT08_S2_NMHC,0,236,Y
573,C6H6_GT,0,150,X
573,PT08_S2_NMHC,0,220,X
573,NO2_GT,0,250,Y
574,PT08_S1_CO,0,210,X
574,PT08_S2_NMHC,0,468,Y
575,NMHC_GT,0,28,X
575,PT08_S4_NO2,1536,1602,X
575,PT08_S2_NMHC,0,1020,Y
576,NMHC_GT,0,13,X
576,NOx_GT,0,476,Y
576,NO2_GT,0,146,Y
577,C6H6_GT,0,150,X
577,PT08_S4_NO2,0,834,X
577,PT08_S2_NMHC,0,476,Y
578,CO_GT,0,55,X
578,PT08_S1_CO,0,264,X
578,NOx_GT,0,92,X
578,PT08_S2_NMHC,0,220,Y
579,CO_GT,0,63,X
579,NMHC_GT,256,428,X
579,PT08_S3_NOx,0,196,Y
580,CO_GT,0,31,X
580,PT08_S1_CO,0,400,X
580,PT08_S3_NOx,0,452,X
580,PT08_S2_NMHC,0,988,Y
580,NOx_GT,0,156,Y
581,PT08_S1_CO,0,528,X
581,C6H6_GT,0,22,X
581,NO2_GT,0,154,Y
582,PT08_S1_CO,0,784,X
582,NOx_GT,0,412,X
582,C6H6_GT,0,150,Y
582,NO2_GT,0,26,Y
582,PT08_S4_NO2,0,834,Y
583,PT08_S1_CO,0,208,X
583,C6H6_GT,0,150,X
583,PT08_S2_NMHC,0,476,Y
583,NO2_GT,0,90,Y
584,NMHC_GT,348,428,X
584,CO_GT,0,23,Y
584,C6H6_GT,384,406,Y
584,PT08_S4_NO2,1280,1602,Y
585,NMHC_GT,0,60,X
585,C6H6_GT,0,214,X
585,NO2_GT,0,26,X
585,PT08_S4_NO2,1024,1602,X
585,PT08_S2_NMHC,0,764,Y
586,CO_GT,0,23,X
586,PT08_S1_CO,0,529,X
586,NOx_GT,0,212,X
586,NMHC_GT,0,223,Y
587,C6H6_GT,0,202,X
587,PT08_S2_NMHC,0,124,X
587,CO_GT,0,43,Y
587,PT08_S1_CO,0,112,Y
588,CO_GT,0,27,X
588,PT08_S1_CO,0,656,X
588,NOx_GT,0,108,X
588,PT08_S2_NMHC,0,692,Y
589,CO_GT,0,15,X
589,PT08_S1_CO,0,592,X
589,NOx_GT,0,476,X
589,C6H6_GT,0,150,Y
590,NMHC_GT,0,172,X
590,PT08_S2_NMHC,0,220,Y
590,NOx_GT,0,412,Y
590,NO2_GT,0,218,Y
591,PT08_S3_NOx,0,324,X
591,NO2_GT,256,282,X
591,PT08_S4_NO2,1056,1602,X
591,CO_GT,0,13,Y
592,NMHC_GT,0,44,X
592,PT08_S1_CO,0,16,Y
592,NOx_GT,0,444,Y
593,NMHC_GT,0,44,X
593,PT08_S1_CO,0,784,Y
593,NOx_GT,0,284,Y
594,CO_GT,0,27,X
594,PT08_S1_CO,0,208,X
594,NOx_GT,0,28,X
594,PT08_S2_NMHC,0,220,Y
595,NMHC_GT,0,188,X
595,NOx_GT,0,156,Y
595,NO2_GT,0,202,Y
596,PT08_S4_NO2,1172,1602,X
596,PT08_S3_NOx,1024,1220,Y
597,PT08_S4_NO2,1588,1602,X
597,CO_GT,0,22,Y
597,PT08_S1_CO,0,884,Y
598,CO_GT,0,53,X
598,PT08_S1_CO,0,784,X
598,NOx_GT,0,284,X
598,C6H6_GT,0,54,Y
599,C6H6_GT,0,158,X
599,PT08_S4_NO2,0,2,X
599,PT08_S2_NMHC,0,732,Y
600,CO_GT,0,39,X
600,PT08_S1_CO,0,976,X
600,NOx_GT,0,412,X
600,C6H6_GT,0,150,Y
601,CO_GT,0,43,X
601,PT08_S1_CO,0,336,X
601,NOx_GT,0,92,X
601,PT08_S2_NMHC,0,220,Y
602,CO_GT,0,20,X
602,PT08_S1_CO,0,88,X
602,NOx_GT,0,508,X
602,PT08_S2_NMHC,0,108,Y
603,PT08_S1_CO,0,272,X
603,NOx_GT,0,412,X
603,C6H6_GT,0,70,Y
604,PT08_S1_CO,0,336,X
604,NOx_GT,512,924,X
604,PT08_S2_NMHC,0,156,Y
605,PT08_S1_CO,0,16,X
605,PT08_S2_NMHC,0,988,Y
605,NOx_GT,0,412,Y
606,NMHC_GT,0,236,X
606,PT08_S3_NOx,0,452,X
606,CO_GT,0,31,Y
606,NO2_GT,256,282,Y
607,CO_GT,64,95,X
607,PT08_S1_CO,0,1008,X
607,C6H6_GT,0,150,X
607,PT08_S2_NMHC,0,604,Y
607,NO2_GT,0,90,Y
608,PT08_S1_CO,0,784,X
608,NOx_GT,0,428,X
608,C6H6_GT,0,214,Y
608,NO2_GT,0,218,Y
608,PT08_S4_NO2,0,66,Y
609,NO2_GT,0,154,X
609,PT08_S1_CO,0,400,Y
609,NOx_GT,0,444,Y
610,PT08_S1_CO,0,80,X
610,NOx_GT,0,284,X
610,C6H6_GT,0,102,Y
610,PT08_S4_NO2,0,322,Y
611,PT08_S4_NO2,1544,1602,X
611,PT08_S1_CO,0,912,Y
611,NOx_GT,768,924,Y
612,CO_GT,0,59,X
612,PT08_S1_CO,0,656,X
612,NOx_GT,0,252,X
612,PT08_S2_NMHC,0,668,Y
613,PT08_S1_CO,0,336,X
613,PT08_S2_NMHC,0,252,Y
614,PT08_S1_CO,0,671,X
614,NOx_GT,0,60,X
614,C6H6_GT,0,17,Y
615,PT08_S2_NMHC,0,220,X
615,CO_GT,0,63,Y
615,NOx_GT,768,924,Y
616,CO_GT,0,55,X
616,PT08_S1_CO,0,656,X
616,NOx_GT,0,28,X
616,NMHC_GT,0,220,Y
617,PT08_S2_NMHC,1024,1244,X
617,PT08_S4_NO2,0,66,X
617,NO2_GT,0,58,Y
618,PT08_S1_CO,0,784,X
618,NOx_GT,0,156,X
618,C6H6_GT,0,126,Y
619,PT08_S4_NO2,1176,1602,X
619,PT08_S1_CO,0,656,Y
620,NO2_GT,0,90,X
620,PT08_S1_CO,0,272,Y
620,NOx_GT,0,412,Y
621,CO_GT,0,48,X
621,PT08_S1_CO,0,464,X
621,NOx_GT,0,444,X
621,NMHC_GT,0,51,Y
622,CO_GT,0,3,X
622,PT08_S1_CO,0,1008,X
622,NOx_GT,0,412,X
622,C6H6_GT,0,150,Y
623,PT08_S4_NO2,1568,1602,X
623,PT08_S1_CO,0,976,Y
623,C6H6_GT,256,406,Y
624,PT08_S1_CO,0,144,X
624,PT08_S2_NMHC,0,668,X
624,NO2_GT,0,186,Y
625,CO_GT,80,95,X
625,PT08_S1_CO,0,944,X
625,PT08_S2_NMHC,0,220,Y
626,CO_GT,0,31,X
626,PT08_S4_NO2,1024,1602,X
626,PT08_S1_CO,0,400,Y
627,NO2_GT,0,74,X
627,PT08_S1_CO,0,784,Y
627,NOx_GT,0,236,Y
627,PT08_S3_NOx,0,196,Y
628,CO_GT,0,47,X
628,PT08_S1_CO,0,272,X
628,NOx_GT,0,284,X
628,NMHC_GT,0,252,Y
629,CO_GT,0,51,X
629,PT08_S1_CO,0,811,X
629,NOx_GT,0,116,X
629,C6H6_GT,0,134,Y
630,PT08_S3_NOx,1024,1220,X
630,CO_GT,0,15,Y
630,NMHC_GT,0,236,Y
630,C6H6_GT,288,406,Y
631,PT08_S3_NOx,1088,1220,X
631,PT08_S4_NO2,1120,1602,X
631,PT08_S1_CO,0,848,Y
632,NO2_GT,0,154,X
632,PT08_S1_CO,0,784,Y
632,NOx_GT,0,348,Y
633,PT08_S1_CO,0,656,X
633,NOx_GT,512,924,X
633,PT08_S2_NMHC,0,732,Y
633,NO2_GT,0,154,Y
634,PT08_S1_CO,0,16,X
634,C6H6_GT,0,150,Y
635,PT08_S1_CO,0,80,X
635,NOx_GT,0,444,X
635,C6H6_GT,0,6,Y
636,NMHC_GT,0,172,X
636,CO_GT,0,63,Y
636,NOx_GT,0,348,Y
636,PT08_S3_NOx,0,708,Y
636,PT08_S4_NO2,0,706,Y
637,PT08_S3_NOx,1024,1220,X
637,PT08_S4_NO2,1120,1602,X
637,PT08_S1_CO,0,816,Y
638,PT08_S4_NO2,1248,1602,X
638,PT08_S1_CO,0,776,Y
638,NOx_GT,0,412,Y
639,PT08_S1_CO,0,912,X
639,NOx_GT,0,348,X
639,C6H6_GT,0,150,Y
639,PT08_S3_NOx,0,196,Y
640,PT08_S1_CO,0,528,X
640,NOx_GT,0,156,X
640,C6H6_GT,0,98,Y
641,PT08_S4_NO2,1024,1602,X
641,PT08_S1_CO,0,848,Y
642,PT08_S3_NOx,0,196,X
642,NO2_GT,0,162,X
642,PT08_S1_CO,0,272,Y
642,NOx_GT,0,56,Y
643,NO2_GT,0,98,X
643,PT08_S1_CO,0,912,Y
643,NOx_GT,0,60,Y
644,PT08_S1_CO,0,400,X
644,PT08_S2_NMHC,0,540,Y
645,PT08_S3_NOx,1152,1220,X
645,PT08_S1_CO,0,864,Y
645,NOx_GT,0,476,Y
646,CO_GT,0,11,X
646,PT08_S1_CO,0,592,X
646,NOx_GT,0,508,X
646,C6H6_GT,0,150,Y
647,NMHC_GT,0,140,X
647,PT08_S1_CO,0,592,Y
647,NOx_GT,0,204,Y
648,NMHC_GT,0,44,X
648,NOx_GT,0,476,Y
648,NO2_GT,0,122,Y
649,PT08_S4_NO2,1216,1602,X
649,PT08_S1_CO,0,688,Y
650,CO_GT,0,31,X
650,PT08_S1_CO,0,120,X
650,PT08_S2_NMHC,0,860,X
650,NO2_GT,0,90,Y
651,PT08_S1_CO,0,342,X
651,NOx_GT,0,84,X
651,C6H6_GT,0,118,Y
651,PT08_S2_NMHC,0,156,Y
652,PT08_S4_NO2,1120,1602,X
652,PT08_S1_CO,0,832,Y
653,PT08_S1_CO,0,400,X
653,NOx_GT,0,348,X
653,C6H6_GT,0,70,Y
654,PT08_S1_CO,0,592,X
654,NOx_GT,912,924,X
654,PT08_S3_NOx,0,856,Y
655,CO_GT,0,31,X
655,PT08_S3_NOx,0,452,Y
656,PT08_S3_NOx,1112,1220,X
656,PT08_S1_CO,0,104,Y
656,NOx_GT,0,476,Y
657,PT08_S3_NOx,1176,1220,X
657,PT08_S1_CO,0,872,Y
657,NOx_GT,0,436,Y
658,PT08_S4_NO2,1540,1602,X
658,PT08_S1_CO,0,976,Y
658,NOx_GT,512,924,Y
659,PT08_S1_CO,0,592,X
659,NOx_GT,0,60,X
659,C6H6_GT,0,98,Y
660,PT08_S1_CO,0,784,X
660,NOx_GT,0,92,X
660,C6H6_GT,0,94,Y
661,PT08_S4_NO2,1152,1602,X
661,PT08_S1_CO,0,976,Y
661,NOx_GT,0,412,Y
662,PT08_S3_NOx,1152,1220,X
662,NO2_GT,0,26,X
662,PT08_S4_NO2,1024,1602,X
662,PT08_S1_CO,0,912,Y
662,C6H6_GT,0,150,Y
663,PT08_S4_NO2,1024,1602,X
663,PT08_S1_CO,0,880,Y
663,PT08_S3_NOx,0,196,Y
664,CO_GT,0,31,X
664,NOx_GT,0,412,X
664,PT08_S3_NOx,0,452,Y
665,PT08_S1_CO,0,400,X
665,NOx_GT,0,140,X
665,C6H6_GT,0,64,Y
666,PT08_S1_CO,0,336,X
666,PT08_S2_NMHC,0,220,X
666,NO2_GT,0,226,Y
667,PT08_S1_CO,0,816,X
667,NOx_GT,512,924,X
667,NMHC_GT,292,428,Y
668,CO_GT,0,44,X
668,PT08_S1_CO,0,272,X
668,NOx_GT,0,116,X
668,PT08_S2_NMHC,0,28,Y
669,PT08_S1_CO,0,912,X
669,NOx_GT,0,412,X
669,C6H6_GT,0,214,Y
670,NMHC_GT,0,236,X
670,NOx_GT,0,156,Y
670,NO2_GT,0,26,Y
671,PT08_S1_CO,0,160,X
671,PT08_S2_NMHC,0,668,Y
671,NO2_GT,0,250,Y
672,PT08_S3_NOx,0,196,X
672,PT08_S4_NO2,1280,1602,X
672,NOx_GT,512,924,Y
673,NO2_GT,0,154,X
673,PT08_S1_CO,0,784,Y
673,NOx_GT,0,316,Y
674,PT08_S2_NMHC,0,732,X
674,PT08_S3_NOx,0,452,X
674,PT08_S4_NO2,1024,1602,X
674,NOx_GT,0,156,Y
675,CO_GT,94,95,X
675,PT08_S1_CO,0,944,X
675,NOx_GT,0,476,X
675,PT08_S2_NMHC,0,876,Y
676,C6H6_GT,288,406,X
676,NO2_GT,0,122,X
676,PT08_S1_CO,0,624,Y
676,NOx_GT,0,476,Y
677,NMHC_GT,0,236,X
677,NOx_GT,0,412,Y
677,NO2_GT,0,26,Y
678,C6H6_GT,0,198,X
678,PT08_S2_NMHC,0,508,Y
679,PT08_S3_NOx,0,340,X
679,NO2_GT,274,282,X
679,PT08_S4_NO2,1237,1602,X
679,CO_GT,0,9,Y
680,PT08_S1_CO,0,272,X
680,NOx_GT,0,412,X
680,C6H6_GT,0,54,Y
681,PT08_S1_CO,0,224,X
681,PT08_S2_NMHC,0,988,Y
681,NO2_GT,0,250,Y
682,PT08_S4_NO2,1024,1602,X
682,PT08_S1_CO,0,912,Y
682,NO2_GT,0,26,Y
683,PT08_S2_NMHC,0,732,X
683,PT08_S3_NOx,0,964,X
683,PT08_S4_NO2,1216,1602,X
683,NMHC_GT,320,428,Y
683,NO2_GT,0,26,Y
684,C6H6_GT,0,150,X
684,PT08_S4_NO2,0,834,X
684,PT08_S2_NMHC,0,732,Y
685,C6H6_GT,0,118,X
685,PT08_S4_NO2,0,66,X
685,PT08_S2_NMHC,0,476,Y
686,PT08_S3_NOx,1216,1220,X
686,PT08_S1_CO,0,1008,Y
686,NOx_GT,0,444,Y
687,CO_GT,0,15,X
687,PT08_S1_CO,0,144,X
687,NOx_GT,0,428,X
687,C6H6_GT,0,22,Y
688,CO_GT,64,95,X
688,PT08_S1_CO,0,528,X
688,PT08_S2_NMHC,0,1020,Y
688,NO2_GT,0,26,Y
689,C6H6_GT,0,102,X
689,PT08_S2_NMHC,0,724,X
689,NO2_GT,0,218,Y
690,PT08_S2_NMHC,0,988,X
690,PT08_S3_NOx,0,452,X
690,PT08_S4_NO2,1152,1602,X
690,NMHC_GT,336,428,Y
691,PT08_S2_NMHC,0,220,X
691,PT08_S1_CO,0,784,Y
691,NOx_GT,0,412,Y
692,PT08_S3_NOx,0,196,X
692,C6H6_GT,256,406,Y
692,NOx_GT,0,412,Y
692,NO2_GT,0,154,Y
693,PT08_S4_NO2,1208,1602,X
693,PT08_S1_CO,0,855,Y
693,NOx_GT,0,412,Y
694,PT08_S1_CO,0,1010,X
694,NMHC_GT,387,428,Y
694,PT08_S4_NO2,0,706,Y
695,NO2_GT,0,138,X
695,PT08_S1_CO,0,1013,Y
695,NOx_GT,0,308,Y
696,PT08_S1_CO,0,944,X
696,NOx_GT,0,412,X
696,PT08_S3_NOx,0,196,X
696,CO_GT,64,95,Y
696,C6H6_GT,0,38,Y
697,PT08_S3_NOx,1024,1220,X
697,PT08_S1_CO,0,656,Y
697,NOx_GT,0,412,Y
698,C6H6_GT,0,150,X
698,NOx_GT,512,924,X
698,CO_GT,0,31,Y
698,PT08_S2_NMHC,0,988,Y
699,PT08_S1_CO,0,920,X
699,NOx_GT,0,261,X
699,C6H6_GT,0,250,Y
700,CO_GT,0,31,X
700,PT08_S1_CO,0,400,X
700,PT08_S2_NMHC,0,476,X
700,NO2_GT,0,58,Y
701,C6H6_GT,0,214,X
701,PT08_S2_NMHC,0,220,X
701,NMHC_GT,0,172,Y
702,CO_GT,0,39,X
702,PT08_S1_CO,0,336,X
702,NOx_GT,0,284,X
702,C6H6_GT,0,22,Y
703,CO_GT,0,63,X
703,PT08_S1_CO,0,272,X
703,NOx_GT,0,508,X
703,NMHC_GT,0,20,Y
704,PT08_S4_NO2,1544,1602,X
704,PT08_S1_CO,0,1008,Y
704,NOx_GT,768,924,Y
705,PT08_S1_CO,0,592,X
705,NMHC_GT,0,236,X
705,C6H6_GT,0,70,X
705,NOx_GT,0,388,X
705,CO_GT,0,19,Y
706,PT08_S1_CO,0,236,X
706,PT08_S2_NMHC,0,412,X
706,NO2_GT,0,58,Y
707,PT08_S1_CO,0,106,X
707,NOx_GT,0,508,X
707,NO2_GT,268,282,Y
708,CO_GT,0,47,X
708,PT08_S1_CO,0,272,X
708,NOx_GT,0,348,X
708,PT08_S2_NMHC,0,284,Y
709,PT08_S2_NMHC,0,220,X
709,CO_GT,0,47,Y
709,NOx_GT,512,924,Y
710,NMHC_GT,0,188,X
710,PT08_S3_NOx,0,708,X
710,NO2_GT,256,282,Y
711,CO_GT,0,58,X
711,PT08_S1_CO,0,592,X
711,NOx_GT,0,372,X
711,NMHC_GT,0,44,Y
712,NMHC_GT,0,230,X
712,NOx_GT,0,284,Y
712,NO2_GT,0,30,Y
713,C6H6_GT,0,66,X
713,PT08_S2_NMHC,0,732,X
713,NMHC_GT,0,172,Y
714,CO_GT,71,95,X
714,PT08_S1_CO,0,920,X
714,PT08_S2_NMHC,0,604,Y
714,NO2_GT,0,140,Y
715,PT08_S3_NOx,1184,1220,X
715,PT08_S4_NO2,1088,1602,X
715,PT08_S1_CO,0,944,Y
715,C6H6_GT,0,150,Y
716,PT08_S1_CO,0,592,X
716,NOx_GT,512,924,X
716,NO2_GT,0,110,Y
717,PT08_S1_CO,0,528,X
717,C6H6_GT,0,118,X
717,CO_GT,87,95,Y
718,C6H6_GT,0,254,X
718,NO2_GT,256,282,Y
719,PT08_S1_CO,0,384,X
719,NOx_GT,0,404,X
719,C6H6_GT,0,26,Y
720,PT08_S1_CO,0,920,X
720,NOx_GT,0,412,X
720,NO2_GT,260,282,Y
721,NOx_GT,0,412,X
721,PT08_S4_NO2,1088,1602,X
721,PT08_S1_CO,0,752,Y
722,PT08_S1_CO,0,272,X
722,PT08_S2_NMHC,0,988,Y
722,PT08_S4_NO2,0,578,Y
723,NOx_GT,0,28,X
723,CO_GT,0,63,Y
723,C6H6_GT,384,406,Y
723,PT08_S3_NOx,1152,1220,Y
724,PT08_S1_CO,0,784,X
724,PT08_S4_NO2,0,66,X
724,PT08_S2_NMHC,0,348,Y
724,NO2_GT,0,154,Y
725,PT08_S2_NMHC,1152,1244,X
725,CO_GT,0,46,Y
725,NMHC_GT,0,172,Y
725,C6H6_GT,368,406,Y
726,C6H6_GT,0,150,X
726,NOx_GT,0,156,X
726,CO_GT,0,47,Y
726,PT08_S1_CO,0,144,Y
726,PT08_S4_NO2,0,322,Y
727,CO_GT,78,95,X
727,PT08_S1_CO,0,784,X
727,NOx_GT,0,156,X
727,NMHC_GT,0,236,Y
728,PT08_S2_NMHC,1024,1244,X
728,PT08_S4_NO2,0,834,X
728,NO2_GT,0,122,Y
729,PT08_S1_CO,0,176,X
729,NOx_GT,0,228,X
729,C6H6_GT,0,22,Y
730,PT08_S1_CO,0,208,X
730,PT08_S2_NMHC,0,348,Y
731,PT08_S1_CO,0,528,X
731,NOx_GT,0,412,X
731,C6H6_GT,0,214,Y
731,PT08_S4_NO2,0,578,Y
732,NO2_GT,0,102,X
732,PT08_S1_CO,0,656,Y
732,NOx_GT,0,120,Y
733,PT08_S1_CO,0,528,X
733,NOx_GT,0,156,X
733,C6H6_GT,0,246,Y
733,PT08_S4_NO2,0,578,Y
734,NMHC_GT,0,236,X
734,PT08_S1_CO,0,16,Y
734,NOx_GT,0,476,Y
735,PT08_S1_CO,0,912,X
735,NOx_GT,0,60,X
735,C6H6_GT,0,124,Y
736,PT08_S1_CO,0,272,X
736,NOx_GT,0,28,X
736,PT08_S2_NMHC,0,156,Y
737,C6H6_GT,0,150,X
737,PT08_S1_CO,0,272,Y
738,PT08_S1_CO,0,336,X
738,NOx_GT,0,476,X
738,C6H6_GT,0,114,Y
739,CO_GT,0,63,X
739,PT08_S1_CO,0,752,X
739,NOx_GT,0,292,X
739,C6H6_GT,0,118,Y
740,PT08_S1_CO,0,272,X
740,C6H6_GT,0,22,X
740,NOx_GT,0,284,X
740,NO2_GT,0,90,Y
741,PT08_S1_CO,0,528,X
741,NMHC_GT,0,172,X
741,C6H6_GT,256,406,Y
742,CO_GT,0,63,X
742,PT08_S1_CO,0,365,X
742,NOx_GT,0,248,X
742,NMHC_GT,0,238,Y
743,PT08_S1_CO,0,528,X
743,C6H6_GT,0,150,X
743,CO_GT,88,95,Y
744,PT08_S1_CO,0,272,X
744,NOx_GT,0,316,X
744,C6H6_GT,0,214,Y
744,NO2_GT,0,154,Y
745,CO_GT,0,47,X
745,PT08_S1_CO,0,560,X
745,NOx_GT,0,140,X
745,PT08_S3_NOx,0,324,X
745,NMHC_GT,0,236,Y
746,CO_GT,80,95,X
746,PT08_S1_CO,0,944,X
746,PT08_S2_NMHC,0,860,Y
746,NO2_GT,0,26,Y
747,C6H6_GT,0,22,X
747,PT08_S4_NO2,0,962,X
747,PT08_S2_NMHC,0,92,Y
748,PT08_S1_CO,0,528,X
748,NOx_GT,0,224,X
748,C6H6_GT,0,72,Y
